,account_id,district_id,account_frequency,account_date,account_year
2873,4379,44,1,1996-06-28,1996
2874,2950,62,1,1996-06-28,1996
2875,3793,5,1,1996-06-28,1996
2876,3588,33,1,1996-06-28,1996
2877,878,52,1,1996-06-29,1996
2878,3864,33,1,1996-07-01,1996
2879,1266,57,1,1996-07-01,1996
2880,3089,12,2,1996-07-02,1996
2881,7181,77,0,1996-07-02,1996
2882,1241,53,1,1996-07-02,1996
2883,1004,70,1,1996-07-02,1996
2884,2344,13,1,1996-07-02,1996
2885,2530,74,1,1996-07-02,1996
2886,170,59,1,1996-07-02,1996
2887,2319,58,1,1996-07-02,1996
2888,7033,75,1,1996-07-03,1996
2889,88,31,1,1996-07-03,1996
2890,1480,41,2,1996-07-03,1996
2891,2526,16,1,1996-07-04,1996
2892,2604,68,1,1996-07-04,1996
2893,5269,49,1,1996-07-04,1996
2894,3563,1,1,1996-07-04,1996
2895,3550,68,1,1996-07-04,1996
2896,1903,11,1,1996-07-05,1996
2897,3153,2,1,1996-07-05,1996
2898,265,19,1,1996-07-05,1996
2899,2812,18,1,1996-07-05,1996
2900,1609,41,1,1996-07-05,1996
2901,2737,69,1,1996-07-06,1996
2902,7101,54,1,1996-07-06,1996
2903,313,73,1,1996-07-06,1996
2904,2593,5,1,1996-07-06,1996
2905,1232,48,1,1996-07-06,1996
2906,2108,74,1,1996-07-06,1996
2907,3694,70,1,1996-07-06,1996
2908,1289,72,1,1996-07-07,1996
2909,2445,52,1,1996-07-07,1996
2910,7733,19,2,1996-07-08,1996
2911,1758,21,1,1996-07-08,1996
2912,9859,27,1,1996-07-08,1996
2913,10711,36,1,1996-07-08,1996
2914,725,70,1,1996-07-08,1996
2915,1739,3,1,1996-07-08,1996
2916,10202,70,1,1996-07-08,1996
2917,506,67,1,1996-07-08,1996
2918,955,59,1,1996-07-08,1996
2919,932,20,1,1996-07-08,1996
2920,413,18,1,1996-07-09,1996
2921,3334,67,1,1996-07-09,1996
2922,2625,48,2,1996-07-09,1996
2923,2147,28,1,1996-07-10,1996
2924,984,2,1,1996-07-10,1996
2925,3848,20,1,1996-07-10,1996
2926,2825,54,1,1996-07-10,1996
2927,5602,19,0,1996-07-10,1996
2928,1094,35,1,1996-07-10,1996
2929,690,10,1,1996-07-11,1996
2930,2945,6,1,1996-07-11,1996
2931,573,1,2,1996-07-11,1996
2932,2131,70,1,1996-07-11,1996
2933,2821,54,1,1996-07-12,1996
2934,2112,44,1,1996-07-12,1996
2935,2506,22,0,1996-07-12,1996
2936,1078,1,1,1996-07-12,1996
2937,1895,35,1,1996-07-12,1996
2938,2961,9,1,1996-07-12,1996
2939,3426,9,2,1996-07-13,1996
2940,3204,61,1,1996-07-13,1996
2941,2887,76,1,1996-07-13,1996
2942,2468,4,1,1996-07-13,1996
2943,3350,74,1,1996-07-13,1996
2944,858,52,1,1996-07-13,1996
2945,2359,54,1,1996-07-14,1996
2946,3726,54,1,1996-07-14,1996
2947,584,31,1,1996-07-14,1996
2948,392,1,1,1996-07-14,1996
2949,869,16,1,1996-07-15,1996
2950,526,67,1,1996-07-16,1996
2951,571,72,1,1996-07-16,1996
2952,3946,70,1,1996-07-16,1996
2953,2573,4,1,1996-07-16,1996
2954,593,48,1,1996-07-16,1996
2955,4086,66,1,1996-07-17,1996
2956,6461,50,1,1996-07-17,1996
2957,110,36,1,1996-07-17,1996
2958,9138,26,1,1996-07-18,1996
2959,5837,5,1,1996-07-18,1996
2960,971,12,1,1996-07-18,1996
2961,81,74,1,1996-07-18,1996
2962,4537,53,2,1996-07-18,1996
2963,2266,50,1,1996-07-19,1996
2964,137,70,1,1996-07-19,1996
2965,3562,50,1,1996-07-19,1996
2966,1893,48,1,1996-07-20,1996
2967,2882,44,1,1996-07-20,1996
2968,5250,8,2,1996-07-20,1996
2969,7674,1,1,1996-07-21,1996
2970,11123,39,1,1996-07-21,1996
2971,1765,18,1,1996-07-21,1996
2972,847,2,1,1996-07-21,1996
2973,4618,3,1,1996-07-21,1996
2974,3543,74,1,1996-07-21,1996
2975,1471,1,1,1996-07-21,1996
2976,3472,55,1,1996-07-21,1996
2977,2407,1,1,1996-07-21,1996
2978,378,68,1,1996-07-22,1996
2979,1188,16,1,1996-07-22,1996
2980,2652,1,1,1996-07-22,1996
2981,3526,1,1,1996-07-22,1996
2982,113,55,1,1996-07-22,1996
2983,3733,33,1,1996-07-22,1996
2984,683,74,1,1996-07-22,1996
2985,3494,60,1,1996-07-22,1996
2986,3518,9,1,1996-07-22,1996
2987,4320,61,1,1996-07-23,1996
2988,6495,6,1,1996-07-23,1996
2989,3511,70,1,1996-07-23,1996
2990,303,71,1,1996-07-25,1996
2991,3932,74,1,1996-07-25,1996
2992,2717,74,1,1996-07-25,1996
2993,2983,42,1,1996-07-25,1996
2994,1490,5,1,1996-07-25,1996
2995,3443,45,1,1996-07-26,1996
2996,11027,32,2,1996-07-26,1996
2997,3491,51,1,1996-07-27,1996
2998,6453,34,1,1996-07-27,1996
2999,7907,70,1,1996-07-27,1996
3000,2291,49,1,1996-07-27,1996
3001,1900,27,1,1996-07-27,1996
3002,4389,77,1,1996-07-28,1996
3003,3192,18,1,1996-07-28,1996
3004,836,46,1,1996-07-28,1996
3005,3880,3,1,1996-07-28,1996
3006,7424,68,1,1996-07-28,1996
3007,1187,55,1,1996-07-28,1996
3008,25,68,1,1996-07-28,1996
3009,10954,25,1,1996-07-29,1996
3010,1571,66,1,1996-07-29,1996
3011,1160,39,2,1996-07-29,1996
3012,1985,20,1,1996-07-29,1996
3013,3359,8,1,1996-07-30,1996
3014,9646,1,2,1996-07-30,1996
3015,1906,1,1,1996-08-01,1996
3016,194,44,1,1996-08-01,1996
3017,371,12,1,1996-08-02,1996
3018,9159,64,1,1996-08-02,1996
3019,3040,17,1,1996-08-03,1996
3020,4071,64,1,1996-08-03,1996
3021,2278,1,1,1996-08-03,1996
3022,2350,18,1,1996-08-04,1996
3023,4438,48,1,1996-08-04,1996
3024,2004,42,1,1996-08-04,1996
3025,2101,9,1,1996-08-04,1996
3026,3397,49,1,1996-08-04,1996
3027,1267,43,1,1996-08-05,1996
3028,2102,41,1,1996-08-05,1996
3029,1654,30,1,1996-08-05,1996
3030,2383,68,1,1996-08-05,1996
3031,2134,52,1,1996-08-06,1996
3032,1738,15,1,1996-08-06,1996
3033,1576,35,2,1996-08-06,1996
3034,3614,19,1,1996-08-07,1996
3035,2066,25,1,1996-08-07,1996
3036,2117,48,1,1996-08-07,1996
3037,436,30,1,1996-08-07,1996
3038,2329,1,1,1996-08-07,1996
3039,4442,54,1,1996-08-08,1996
3040,1325,26,1,1996-08-08,1996
3041,715,32,1,1996-08-08,1996
3042,9491,7,2,1996-08-08,1996
3043,2917,68,1,1996-08-08,1996
3044,503,1,1,1996-08-08,1996
3045,2794,74,1,1996-08-08,1996
3046,2191,1,1,1996-08-08,1996
3047,2947,57,1,1996-08-09,1996
3048,2086,70,2,1996-08-09,1996
3049,3020,3,1,1996-08-09,1996
3050,1211,49,1,1996-08-09,1996
3051,2724,11,1,1996-08-09,1996
3052,963,7,1,1996-08-09,1996
3053,3749,68,1,1996-08-10,1996
3054,1223,70,1,1996-08-10,1996
3055,613,74,0,1996-08-10,1996
3056,2149,7,1,1996-08-11,1996
3057,416,6,1,1996-08-11,1996
3058,1501,50,1,1996-08-11,1996
3059,2114,30,1,1996-08-11,1996
3060,176,71,2,1996-08-12,1996
3061,3066,74,1,1996-08-12,1996
3062,911,60,1,1996-08-12,1996
3063,779,16,1,1996-08-13,1996
3064,916,1,1,1996-08-13,1996
3065,271,1,1,1996-08-13,1996
3066,2439,74,1,1996-08-13,1996
3067,2210,31,1,1996-08-13,1996
3068,1885,47,1,1996-08-13,1996
3069,447,5,1,1996-08-14,1996
3070,3549,27,1,1996-08-14,1996
3071,1563,47,1,1996-08-14,1996
3072,753,31,1,1996-08-14,1996
3073,2764,53,1,1996-08-15,1996
3074,2973,23,1,1996-08-15,1996
3075,2209,65,1,1996-08-15,1996
3076,2013,54,1,1996-08-15,1996
3077,1935,38,1,1996-08-15,1996
3078,382,14,1,1996-08-16,1996
3079,42,39,1,1996-08-16,1996
3080,945,18,1,1996-08-16,1996
3081,8038,47,1,1996-08-17,1996
3082,967,15,1,1996-08-17,1996
3083,3741,65,1,1996-08-18,1996
3084,3311,8,1,1996-08-18,1996
3085,656,3,1,1996-08-18,1996
3086,1667,56,1,1996-08-18,1996
3087,3789,6,1,1996-08-18,1996
3088,7637,46,1,1996-08-19,1996
3089,4010,30,1,1996-08-19,1996
3090,4144,1,1,1996-08-19,1996
3091,3347,4,1,1996-08-19,1996
3092,2976,13,1,1996-08-19,1996
3093,4480,58,1,1996-08-19,1996
3094,4969,60,2,1996-08-19,1996
3095,1274,54,2,1996-08-19,1996
3096,7099,1,1,1996-08-20,1996
3097,166,17,1,1996-08-20,1996
3098,1367,74,1,1996-08-20,1996
3099,2795,11,1,1996-08-20,1996
3100,2034,54,1,1996-08-21,1996
3101,2622,1,1,1996-08-21,1996
3102,10562,51,1,1996-08-21,1996
3103,1593,16,1,1996-08-22,1996
3104,3004,11,1,1996-08-22,1996
3105,617,74,1,1996-08-23,1996
3106,2746,24,1,1996-08-23,1996
3107,3427,36,1,1996-08-23,1996
3108,58,29,1,1996-08-23,1996
3109,918,60,1,1996-08-23,1996
3110,324,1,1,1996-08-23,1996
3111,9826,68,1,1996-08-23,1996
3112,2094,73,1,1996-08-23,1996
3113,20,74,1,1996-08-24,1996
3114,2930,1,1,1996-08-24,1996
3115,182,47,1,1996-08-24,1996
3116,1517,5,1,1996-08-24,1996
3117,4186,1,1,1996-08-25,1996
3118,3467,17,1,1996-08-25,1996
3119,1350,21,2,1996-08-25,1996
3120,10220,44,1,1996-08-26,1996
3121,2792,1,1,1996-08-26,1996
3122,1504,1,1,1996-08-26,1996
3123,3161,48,1,1996-08-26,1996
3124,987,15,1,1996-08-27,1996
3125,2360,26,1,1996-08-27,1996
3126,399,1,1,1996-08-27,1996
3127,637,49,1,1996-08-27,1996
3128,3353,74,1,1996-08-27,1996
3129,4588,12,1,1996-08-27,1996
3130,10,54,1,1996-08-28,1996
3131,2113,7,1,1996-08-28,1996
3132,2677,5,1,1996-08-28,1996
3133,6062,24,1,1996-08-28,1996
3134,2065,61,1,1996-08-28,1996
3135,1894,6,1,1996-08-29,1996
3136,1117,68,1,1996-08-29,1996
3137,833,31,1,1996-08-29,1996
3138,3155,28,1,1996-08-29,1996
3139,242,69,1,1996-08-29,1996
3140,812,1,1,1996-08-30,1996
3141,3774,72,1,1996-08-30,1996
3142,3272,53,1,1996-08-30,1996
3143,7990,9,1,1996-08-30,1996
3144,7262,70,1,1996-08-30,1996
3145,3504,70,1,1996-08-30,1996
3146,2347,38,1,1996-08-30,1996
3147,269,3,1,1996-08-30,1996
3148,1258,3,1,1996-09-01,1996
3149,3418,42,0,1996-09-02,1996
3150,871,1,1,1996-09-02,1996
3151,2953,1,1,1996-09-02,1996
3152,3126,17,1,1996-09-03,1996
3153,1293,40,1,1996-09-03,1996
3154,406,63,1,1996-09-03,1996
3155,4456,14,1,1996-09-03,1996
3156,174,52,1,1996-09-04,1996
3157,694,67,1,1996-09-04,1996
3158,2885,1,1,1996-09-04,1996
3159,2872,1,1,1996-09-04,1996
3160,920,58,1,1996-09-05,1996
3161,1525,57,1,1996-09-05,1996
3162,1997,74,1,1996-09-05,1996
3163,1679,68,1,1996-09-05,1996
3164,7082,57,1,1996-09-06,1996
3165,1910,60,1,1996-09-06,1996
3166,5362,76,2,1996-09-06,1996
3167,1408,10,1,1996-09-07,1996
3168,125,2,0,1996-09-07,1996
3169,2655,1,1,1996-09-07,1996
3170,2314,2,1,1996-09-07,1996
3171,297,74,1,1996-09-08,1996
3172,2914,4,1,1996-09-08,1996
3173,4405,41,1,1996-09-08,1996
3174,2084,44,1,1996-09-08,1996
3175,2045,34,1,1996-09-09,1996
3176,2058,34,1,1996-09-09,1996
3177,1190,52,1,1996-09-09,1996
3178,1067,34,1,1996-09-10,1996
3179,2629,66,1,1996-09-10,1996
3180,1774,61,1,1996-09-10,1996
3181,2156,1,1,1996-09-11,1996
3182,2349,72,1,1996-09-11,1996
3183,2614,44,1,1996-09-11,1996
3184,339,46,2,1996-09-11,1996
3185,2164,63,1,1996-09-12,1996
3186,3508,42,1,1996-09-12,1996
3187,164,60,1,1996-09-13,1996
3188,1799,9,1,1996-09-13,1996
3189,1600,1,1,1996-09-13,1996
3190,3044,72,1,1996-09-14,1996
3191,3499,51,1,1996-09-14,1996
3192,1474,63,1,1996-09-14,1996
3193,2026,64,1,1996-09-14,1996
3194,1556,54,1,1996-09-15,1996
3195,6075,19,1,1996-09-15,1996
3196,1066,16,2,1996-09-15,1996
3197,2275,1,1,1996-09-16,1996
3198,5305,47,1,1996-09-16,1996
3199,1329,53,1,1996-09-16,1996
3200,3098,1,1,1996-09-16,1996
3201,4349,74,1,1996-09-16,1996
3202,2990,30,1,1996-09-16,1996
3203,3800,30,1,1996-09-16,1996
3204,3191,72,1,1996-09-17,1996
3205,2076,18,1,1996-09-17,1996
3206,1002,50,1,1996-09-17,1996
3207,8381,14,1,1996-09-17,1996
3208,1957,33,1,1996-09-18,1996
3209,3569,1,1,1996-09-18,1996
3210,10789,75,1,1996-09-18,1996
3211,831,44,1,1996-09-18,1996
3212,6083,6,2,1996-09-19,1996
3213,1669,39,1,1996-09-19,1996
3214,8268,59,1,1996-09-19,1996
3215,1063,68,1,1996-09-19,1996
3216,1532,54,1,1996-09-19,1996
3217,3179,71,1,1996-09-20,1996
3218,2906,49,1,1996-09-20,1996
3219,1538,22,1,1996-09-20,1996
3220,2640,1,1,1996-09-21,1996
3221,2921,54,1,1996-09-21,1996
3222,3431,64,1,1996-09-21,1996
3223,3967,54,1,1996-09-22,1996
3224,1173,11,1,1996-09-22,1996
3225,7632,68,1,1996-09-22,1996
3226,2339,63,1,1996-09-22,1996
3227,1100,35,1,1996-09-23,1996
3228,1484,70,1,1996-09-23,1996
3229,2801,11,1,1996-09-23,1996
3230,1113,8,1,1996-09-23,1996
3231,770,7,1,1996-09-24,1996
3232,2332,77,1,1996-09-24,1996
3233,1463,32,1,1996-09-25,1996
3234,3894,52,1,1996-09-25,1996
3235,2091,1,1,1996-09-25,1996
3236,1377,1,1,1996-09-25,1996
3237,9241,74,1,1996-09-25,1996
3238,1308,54,1,1996-09-25,1996
3239,1370,52,1,1996-09-25,1996
3240,3399,63,1,1996-09-26,1996
3241,1374,53,1,1996-09-26,1996
3242,2955,67,1,1996-09-27,1996
3243,3446,6,0,1996-09-27,1996
3244,3339,1,1,1996-09-27,1996
3245,1631,10,1,1996-09-27,1996
3246,2869,68,1,1996-09-27,1996
3247,2083,1,1,1996-09-28,1996
3248,1823,3,1,1996-09-28,1996
3249,2561,59,1,1996-09-29,1996
3250,972,46,1,1996-09-29,1996
3251,698,71,1,1996-09-29,1996
3252,2294,46,1,1996-09-29,1996
3253,2373,14,1,1996-09-29,1996
3254,241,15,1,1996-09-29,1996
3255,2483,1,1,1996-09-29,1996
3256,569,76,1,1996-10-01,1996
3257,1500,43,1,1996-10-01,1996
3258,3232,37,1,1996-10-02,1996
3259,618,1,1,1996-10-02,1996
3260,1502,1,1,1996-10-02,1996
3261,10857,50,1,1996-10-02,1996
3262,692,69,1,1996-10-02,1996
3263,3843,62,1,1996-10-02,1996
3264,3158,71,1,1996-10-03,1996
3265,3071,41,1,1996-10-03,1996
3266,1586,1,1,1996-10-03,1996
3267,3913,23,1,1996-10-04,1996
3268,822,40,1,1996-10-04,1996
3269,1155,43,1,1996-10-04,1996
3270,2807,42,1,1996-10-04,1996
3271,1751,53,1,1996-10-04,1996
3272,3904,18,1,1996-10-05,1996
3273,2252,1,1,1996-10-05,1996
3274,826,44,1,1996-10-05,1996
3275,1008,13,1,1996-10-05,1996
3276,1558,32,1,1996-10-06,1996
3277,2465,57,1,1996-10-06,1996
3278,814,76,1,1996-10-06,1996
3279,325,75,1,1996-10-06,1996
3280,261,54,1,1996-10-07,1996
3281,2240,36,1,1996-10-07,1996
3282,2657,55,1,1996-10-07,1996
3283,7636,40,1,1996-10-08,1996
3284,3175,50,1,1996-10-08,1996
3285,1812,31,1,1996-10-08,1996
3286,10607,52,1,1996-10-08,1996
3287,2999,66,1,1996-10-08,1996
3288,921,10,1,1996-10-08,1996
3289,2934,1,1,1996-10-08,1996
3290,3394,23,1,1996-10-09,1996
3291,1777,60,1,1996-10-10,1996
3292,1003,28,1,1996-10-10,1996
3293,4090,72,1,1996-10-11,1996
3294,3249,74,1,1996-10-11,1996
3295,472,8,1,1996-10-11,1996
3296,6950,36,1,1996-10-12,1996
3297,3271,8,1,1996-10-12,1996
3298,3329,3,1,1996-10-12,1996
3299,9677,8,1,1996-10-13,1996
3300,342,64,1,1996-10-13,1996
3301,536,14,1,1996-10-13,1996
3302,350,47,1,1996-10-13,1996
3303,2475,17,1,1996-10-13,1996
3304,10063,4,2,1996-10-13,1996
3305,581,26,1,1996-10-13,1996
3306,2988,66,0,1996-10-14,1996
3307,3314,25,1,1996-10-14,1996
3308,4949,33,1,1996-10-14,1996
3309,713,58,1,1996-10-15,1996
3310,11325,62,1,1996-10-15,1996
3311,8628,2,0,1996-10-15,1996
3312,4493,61,0,1996-10-15,1996
3313,410,49,1,1996-10-15,1996
3314,3776,1,1,1996-10-16,1996
3315,1577,67,1,1996-10-16,1996
3316,8784,1,1,1996-10-16,1996
3317,1645,50,1,1996-10-16,1996
3318,3454,32,1,1996-10-17,1996
3319,2046,68,1,1996-10-17,1996
3320,1492,24,1,1996-10-17,1996
3321,3143,38,1,1996-10-18,1996
3322,2709,2,1,1996-10-18,1996
3323,1541,60,1,1996-10-18,1996
3324,305,34,1,1996-10-18,1996
3325,3690,67,0,1996-10-18,1996
3326,3766,29,0,1996-10-18,1996
3327,1745,53,1,1996-10-19,1996
3328,1090,69,1,1996-10-19,1996
3329,329,3,1,1996-10-19,1996
3330,975,1,1,1996-10-19,1996
3331,5317,28,1,1996-10-20,1996
3332,6592,1,1,1996-10-20,1996
3333,1060,6,1,1996-10-20,1996
3334,473,73,1,1996-10-20,1996
3335,1464,73,1,1996-10-21,1996
3336,1819,55,2,1996-10-21,1996
3337,2502,32,1,1996-10-21,1996
3338,1888,6,1,1996-10-21,1996
3339,6902,60,1,1996-10-22,1996
3340,3877,59,1,1996-10-22,1996
3341,2290,37,1,1996-10-22,1996
3342,1330,68,1,1996-10-22,1996
3343,9037,1,1,1996-10-22,1996
3344,272,11,1,1996-10-23,1996
3345,366,1,1,1996-10-23,1996
3346,1226,1,1,1996-10-23,1996
3347,2759,46,1,1996-10-23,1996
3348,1176,19,1,1996-10-24,1996
3349,1785,52,1,1996-10-25,1996
3350,5912,45,1,1996-10-25,1996
3351,199,70,1,1996-10-26,1996
3352,778,68,1,1996-10-26,1996
3353,3811,1,1,1996-10-26,1996
3354,1855,34,1,1996-10-27,1996
3355,224,15,1,1996-10-27,1996
3356,281,1,1,1996-10-27,1996
3357,9201,69,1,1996-10-28,1996
3358,888,54,1,1996-10-28,1996
3359,4715,8,1,1996-10-28,1996
3360,3956,6,1,1996-10-28,1996
3361,4375,39,1,1996-10-28,1996
3362,2418,64,1,1996-10-29,1996
3363,806,13,1,1996-10-29,1996
3364,65,36,1,1996-10-29,1996
3365,2279,2,2,1996-10-30,1996
3366,1478,5,1,1996-10-30,1996
3367,3228,29,1,1996-10-30,1996
3368,221,19,1,1996-10-30,1996
3369,3022,64,1,1996-10-30,1996
3370,122,31,1,1996-10-30,1996
3371,6265,5,1,1996-11-01,1996
3372,1683,77,1,1996-11-01,1996
3373,6440,1,1,1996-11-01,1996
3374,926,36,1,1996-11-01,1996
3375,2685,67,1,1996-11-01,1996
3376,3557,72,1,1996-11-02,1996
3377,1663,55,1,1996-11-02,1996
3378,255,68,1,1996-11-03,1996
3379,2193,44,1,1996-11-03,1996
3380,9455,73,1,1996-11-03,1996
3381,2130,46,1,1996-11-04,1996
3382,714,23,1,1996-11-04,1996
3383,3615,46,1,1996-11-05,1996
3384,1324,42,1,1996-11-05,1996
3385,431,18,1,1996-11-05,1996
3386,11328,54,1,1996-11-05,1996
3387,3626,51,1,1996-11-05,1996
3388,1899,26,1,1996-11-05,1996
3389,91,17,1,1996-11-06,1996
3390,4753,1,1,1996-11-07,1996
3391,9528,19,1,1996-11-07,1996
3392,9333,36,1,1996-11-08,1996
3393,2107,70,1,1996-11-09,1996
3394,3224,55,1,1996-11-10,1996
3395,829,59,1,1996-11-10,1996
3396,511,14,1,1996-11-10,1996
3397,3560,57,1,1996-11-10,1996
3398,1555,34,1,1996-11-10,1996
3399,2160,72,1,1996-11-10,1996
3400,4383,73,1,1996-11-10,1996
3401,2517,55,0,1996-11-10,1996
3402,3819,69,1,1996-11-11,1996
3403,6157,34,1,1996-11-11,1996
3404,1326,52,1,1996-11-11,1996
3405,4286,43,1,1996-11-11,1996
3406,3498,31,1,1996-11-12,1996
3407,2258,3,1,1996-11-12,1996
3408,3177,74,1,1996-11-12,1996
3409,1638,6,2,1996-11-12,1996
3410,3589,5,1,1996-11-13,1996
3411,2967,38,1,1996-11-13,1996
3412,3437,1,1,1996-11-13,1996
3413,4102,60,1,1996-11-13,1996
3414,2032,36,1,1996-11-14,1996
3415,570,3,1,1996-11-14,1996
3416,993,6,1,1996-11-14,1996
3417,3884,1,1,1996-11-14,1996
3418,3765,32,1,1996-11-14,1996
3419,2385,60,1,1996-11-15,1996
3420,63,22,1,1996-11-16,1996
3421,1991,1,1,1996-11-16,1996
3422,3291,45,1,1996-11-16,1996
3423,3376,58,1,1996-11-17,1996
3424,1260,5,1,1996-11-17,1996
3425,1021,42,1,1996-11-17,1996
3426,48,21,1,1996-11-17,1996
3427,4069,38,1,1996-11-17,1996
3428,3564,14,1,1996-11-17,1996
3429,1320,58,1,1996-11-18,1996
3430,530,54,1,1996-11-19,1996
3431,508,74,1,1996-11-19,1996
3432,341,28,1,1996-11-19,1996
3433,3256,40,1,1996-11-19,1996
3434,4033,57,1,1996-11-19,1996
3435,5878,76,1,1996-11-19,1996
3436,77,63,1,1996-11-19,1996
3437,1546,15,1,1996-11-20,1996
3438,2826,35,1,1996-11-20,1996
3439,797,57,1,1996-11-20,1996
3440,513,58,1,1996-11-21,1996
3441,1549,21,1,1996-11-21,1996
3442,3093,16,1,1996-11-21,1996
3443,10905,32,1,1996-11-21,1996
3444,2234,3,1,1996-11-21,1996
3445,2285,36,1,1996-11-21,1996
3446,3809,1,1,1996-11-21,1996
3447,3517,26,1,1996-11-22,1996
3448,2264,41,1,1996-11-22,1996
3449,8688,66,1,1996-11-22,1996
3450,546,8,1,1996-11-23,1996
3451,3862,1,1,1996-11-23,1996
3452,2898,54,1,1996-11-23,1996
3453,3282,1,1,1996-11-24,1996
3454,330,42,1,1996-11-24,1996
3455,1242,74,0,1996-11-24,1996
3456,1393,1,1,1996-11-24,1996
3457,2303,41,1,1996-11-24,1996
3458,3708,64,1,1996-11-24,1996
3459,209,37,1,1996-11-24,1996
3460,8094,67,1,1996-11-24,1996
3461,2601,70,1,1996-11-24,1996
3462,7,60,1,1996-11-24,1996
3463,1347,8,1,1996-11-24,1996
3464,8523,54,1,1996-11-25,1996
3465,2398,70,1,1996-11-25,1996
3466,1712,44,1,1996-11-25,1996
3467,1943,9,1,1996-11-26,1996
3468,2090,40,1,1996-11-26,1996
3469,2636,18,1,1996-11-26,1996
3470,14,47,1,1996-11-27,1996
3471,549,5,1,1996-11-27,1996
3472,143,21,1,1996-11-27,1996
3473,79,3,1,1996-11-29,1996
3474,3799,74,1,1996-11-29,1996
3475,1460,54,1,1996-11-29,1996
3476,7745,2,1,1996-11-29,1996
3477,1435,1,1,1996-12-01,1996
3478,3507,9,1,1996-12-01,1996
3479,712,72,1,1996-12-01,1996
3480,10280,69,1,1996-12-01,1996
3481,1754,52,1,1996-12-01,1996
3482,805,10,1,1996-12-02,1996
3483,3377,74,1,1996-12-02,1996
3484,1296,50,1,1996-12-02,1996
3485,2916,6,1,1996-12-03,1996
3486,3018,34,1,1996-12-03,1996
3487,249,28,1,1996-12-03,1996
3488,3602,18,1,1996-12-03,1996
3489,3856,45,1,1996-12-03,1996
3490,2544,38,1,1996-12-04,1996
3491,599,54,1,1996-12-04,1996
3492,2590,47,1,1996-12-04,1996
3493,2589,10,1,1996-12-04,1996
3494,2545,1,1,1996-12-04,1996
3495,1735,42,1,1996-12-04,1996
3496,3312,30,1,1996-12-04,1996
3497,2060,13,1,1996-12-05,1996
3498,2115,8,1,1996-12-05,1996
3499,24,74,1,1996-12-05,1996
3500,1083,45,1,1996-12-06,1996
3501,2286,70,1,1996-12-06,1996
3502,7176,1,1,1996-12-07,1996
3503,8225,50,1,1996-12-07,1996
3504,664,1,1,1996-12-08,1996
3505,5133,68,2,1996-12-08,1996
3506,880,26,1,1996-12-08,1996
3507,1482,38,1,1996-12-08,1996
3508,3290,19,1,1996-12-09,1996
3509,2963,31,1,1996-12-09,1996
3510,1361,46,1,1996-12-09,1996
3511,3430,9,1,1996-12-10,1996
3512,11096,28,1,1996-12-10,1996
3513,3090,1,1,1996-12-10,1996
3514,5817,77,0,1996-12-10,1996
3515,1587,1,1,1996-12-11,1996
3516,905,35,1,1996-12-11,1996
3517,980,1,1,1996-12-11,1996
3518,1218,1,1,1996-12-12,1996
3519,561,11,1,1996-12-12,1996
3520,4631,77,0,1996-12-12,1996
3521,1055,29,1,1996-12-12,1996
3522,9153,9,1,1996-12-12,1996
3523,1368,22,1,1996-12-12,1996
3524,3452,63,1,1996-12-13,1996
3525,3450,1,1,1996-12-13,1996
3526,1557,66,1,1996-12-13,1996
3527,1316,42,1,1996-12-13,1996
3528,3893,42,1,1996-12-13,1996
3529,2873,70,1,1996-12-13,1996
3530,3962,54,1,1996-12-13,1996
3531,2376,71,1,1996-12-14,1996
3532,2995,51,1,1996-12-14,1996
3533,3984,51,1,1996-12-14,1996
3534,659,63,1,1996-12-14,1996
3535,3137,39,1,1996-12-15,1996
3536,505,64,1,1996-12-16,1996
3537,1817,10,1,1996-12-16,1996
3538,3125,37,1,1996-12-16,1996
3539,2734,53,1,1996-12-16,1996
3540,2386,12,1,1996-12-17,1996
3541,3411,19,1,1996-12-17,1996
3542,4794,72,1,1996-12-18,1996
3543,2827,70,1,1996-12-18,1996
3544,3024,1,1,1996-12-18,1996
3545,1618,6,1,1996-12-18,1996
3546,6510,74,1,1996-12-18,1996
3547,7465,1,2,1996-12-19,1996
3548,1362,1,1,1996-12-19,1996
3549,3182,6,1,1996-12-20,1996
3550,765,12,1,1996-12-20,1996
3551,3412,31,1,1996-12-20,1996
3552,2610,54,1,1996-12-20,1996
3553,4454,63,1,1996-12-21,1996
3554,595,20,1,1996-12-21,1996
3555,1391,15,1,1996-12-21,1996
3556,3438,35,1,1996-12-21,1996
3557,1553,59,1,1996-12-21,1996
3558,10645,2,1,1996-12-21,1996
3559,2531,51,1,1996-12-21,1996
3560,1081,64,1,1996-12-21,1996
3561,2441,47,1,1996-12-22,1996
3562,193,69,1,1996-12-22,1996
3563,3390,12,2,1996-12-22,1996
3564,3393,4,1,1996-12-22,1996
3565,440,29,1,1996-12-22,1996
3566,2356,34,2,1996-12-23,1996
3567,333,73,1,1996-12-23,1996
3568,1884,54,1,1996-12-24,1996
3569,434,1,1,1996-12-24,1996
3570,2875,19,1,1996-12-24,1996
3571,2532,38,1,1996-12-24,1996
3572,3029,42,1,1996-12-24,1996
3573,2699,73,1,1996-12-25,1996
3574,935,23,1,1996-12-25,1996
3575,2777,62,1,1996-12-25,1996
3576,1659,46,1,1996-12-25,1996
3577,252,19,1,1996-12-26,1996
3578,7045,51,1,1996-12-26,1996
