account_id;district_id;account_frequency;account_date;Day;Month;Year;account_frequency_after-transaction;account_frequency_monthly;account_frequency_weekly
2301;22;1;1995-10-10;10;10;1995;0;1;0
2674;50;1;1995-10-10;10;10;1995;0;1;0
11;76;1;1995-10-10;10;10;1995;0;1;0
7106;47;1;1995-10-10;10;10;1995;0;1;0
1089;74;1;1995-10-10;10;10;1995;0;1;0
5063;43;1;1995-10-11;11;10;1995;0;1;0
1257;66;1;1995-10-11;11;10;1995;0;1;0
990;17;1;1995-10-11;11;10;1995;0;1;0
1581;39;1;1995-10-12;12;10;1995;0;1;0
2424;1;1;1995-10-13;13;10;1995;0;1;0
917;56;1;1995-10-13;13;10;1995;0;1;0
2255;52;1;1995-10-14;14;10;1995;0;1;0
7106;67;1;1995-10-14;14;10;1995;0;1;0
1796;18;1;1995-10-14;14;10;1995;0;1;0
2834;70;1;1995-10-14;14;10;1995;0;1;0
7106;59;1;1995-10-14;14;10;1995;0;1;0
260;24;1;1995-10-14;14;10;1995;0;1;0
1749;64;1;1995-10-14;14;10;1995;0;1;0
4650;4;1;1995-10-15;15;10;1995;0;1;0
336;62;1;1995-10-16;16;10;1995;0;1;0
308;61;1;1995-10-16;16;10;1995;0;1;0
319;47;2;1995-10-17;17;10;1995;0;0;1
762;76;1;1995-10-18;18;10;1995;0;1;0
1142;74;1;1995-10-19;19;10;1995;0;1;0
3200;17;0;1995-10-20;20;10;1995;1;0;0
3646;63;2;1995-10-20;20;10;1995;0;0;1
1206;70;1;1995-10-21;21;10;1995;0;1;0
501;13;1;1995-10-21;21;10;1995;0;1;0
2235;45;1;1995-10-22;22;10;1995;0;1;0
2487;42;1;1995-10-22;22;10;1995;0;1;0
7106;1;1;1995-10-23;23;10;1995;0;1;0
3131;21;1;1995-10-23;23;10;1995;0;1;0
7106;55;0;1995-10-24;24;10;1995;1;0;0
2515;64;1;1995-10-24;24;10;1995;0;1;0
2727;1;1;1995-10-25;25;10;1995;0;1;0
1756;38;1;1995-10-26;26;10;1995;0;1;0
2500;61;1;1995-10-26;26;10;1995;0;1;0
1426;40;1;1995-10-27;27;10;1995;0;1;0
602;43;1;1995-10-27;27;10;1995;0;1;0
3637;53;1;1995-10-28;28;10;1995;0;1;0
2481;1;1;1995-10-28;28;10;1995;0;1;0
3080;57;1;1995-10-29;29;10;1995;0;1;0
2621;55;1;1995-10-29;29;10;1995;0;1;0
1238;1;1;1995-10-29;29;10;1995;0;1;0
7106;19;1;1995-10-30;30;10;1995;0;1;0
2871;52;1;1995-10-30;30;10;1995;0;1;0
1403;17;1;1995-11-02;2;11;1995;0;1;0
1629;10;1;1995-11-02;2;11;1995;0;1;0
7106;59;1;1995-11-03;3;11;1995;0;1;0
820;74;1;1995-11-04;4;11;1995;0;1;0
3384;14;1;1995-11-05;5;11;1995;0;1;0
257;11;1;1995-11-05;5;11;1995;0;1;0
479;1;1;1995-11-05;5;11;1995;0;1;0
3764;69;1;1995-11-05;5;11;1995;0;1;0
155;58;1;1995-11-07;7;11;1995;0;1;0
3945;50;1;1995-11-07;7;11;1995;0;1;0
2157;77;1;1995-11-08;8;11;1995;0;1;0
2051;64;2;1995-11-08;8;11;1995;0;0;1
3061;76;1;1995-11-08;8;11;1995;0;1;0
3111;60;1;1995-11-08;8;11;1995;0;1;0
1691;48;1;1995-11-08;8;11;1995;0;1;0
1044;14;1;1995-11-09;9;11;1995;0;1;0
1945;56;1;1995-11-09;9;11;1995;0;1;0
7106;52;1;1995-11-09;9;11;1995;0;1;0
7106;60;1;1995-11-09;9;11;1995;0;1;0
2580;60;1;1995-11-09;9;11;1995;0;1;0
1599;57;1;1995-11-10;10;11;1995;0;1;0
7106;16;1;1995-11-10;10;11;1995;0;1;0
968;74;1;1995-11-11;11;11;1995;0;1;0
810;46;1;1995-11-11;11;11;1995;0;1;0
1760;53;1;1995-11-11;11;11;1995;0;1;0
2550;67;1;1995-11-11;11;11;1995;0;1;0
3572;65;1;1995-11-12;12;11;1995;0;1;0
1030;57;1;1995-11-12;12;11;1995;0;1;0
487;40;1;1995-11-14;14;11;1995;0;1;0
3767;1;1;1995-11-15;15;11;1995;0;1;0
348;25;1;1995-11-15;15;11;1995;0;1;0
1867;52;1;1995-11-15;15;11;1995;0;1;0
2516;6;1;1995-11-16;16;11;1995;0;1;0
3303;1;1;1995-11-17;17;11;1995;0;1;0
933;21;1;1995-11-18;18;11;1995;0;1;0
3229;64;1;1995-11-18;18;11;1995;0;1;0
1700;64;1;1995-11-18;18;11;1995;0;1;0
2836;42;1;1995-11-18;18;11;1995;0;1;0
338;49;1;1995-11-18;18;11;1995;0;1;0
3148;33;1;1995-11-19;19;11;1995;0;1;0
1357;56;1;1995-11-20;20;11;1995;0;1;0
3772;7;1;1995-11-20;20;11;1995;0;1;0
486;33;1;1995-11-21;21;11;1995;0;1;0
1395;1;1;1995-11-21;21;11;1995;0;1;0
1341;36;1;1995-11-21;21;11;1995;0;1;0
7106;70;1;1995-11-22;22;11;1995;0;1;0
7106;39;0;1995-11-23;23;11;1995;1;0;0
2783;43;1;1995-11-23;23;11;1995;0;1;0
2015;68;1;1995-11-25;25;11;1995;0;1;0
2341;33;1;1995-11-25;25;11;1995;0;1;0
565;39;1;1995-11-25;25;11;1995;0;1;0
337;17;1;1995-11-25;25;11;1995;0;1;0
3780;44;1;1995-11-25;25;11;1995;0;1;0
557;1;1;1995-11-26;26;11;1995;0;1;0
3490;48;1;1995-11-26;26;11;1995;0;1;0
3973;20;1;1995-11-27;27;11;1995;0;1;0
2043;46;1;1995-11-27;27;11;1995;0;1;0
2003;32;1;1995-11-27;27;11;1995;0;1;0
728;60;1;1995-11-28;28;11;1995;0;1;0
3970;24;1;1995-11-28;28;11;1995;0;1;0
7106;29;1;1995-11-28;28;11;1995;0;1;0
452;63;1;1995-11-29;29;11;1995;0;1;0
3783;40;1;1995-11-29;29;11;1995;0;1;0
3189;29;1;1995-11-29;29;11;1995;0;1;0
3689;8;1;1995-11-29;29;11;1995;0;1;0
2803;58;1;1995-12-01;1;12;1995;0;1;0
1901;15;1;1995-12-01;1;12;1995;0;1;0
3525;70;1;1995-12-01;1;12;1995;0;1;0
3320;1;1;1995-12-01;1;12;1995;0;1;0
2851;17;1;1995-12-02;2;12;1995;0;1;0
2309;18;1;1995-12-03;3;12;1995;0;1;0
2437;1;1;1995-12-04;4;12;1995;0;1;0
1825;3;1;1995-12-05;5;12;1995;0;1;0
253;46;1;1995-12-05;5;12;1995;0;1;0
474;61;1;1995-12-06;6;12;1995;0;1;0
633;57;1;1995-12-06;6;12;1995;0;1;0
2374;1;1;1995-12-07;7;12;1995;0;1;0
1104;39;1;1995-12-07;7;12;1995;0;1;0
2692;28;1;1995-12-08;8;12;1995;0;1;0
6927;74;2;1995-12-08;8;12;1995;0;0;1
924;11;1;1995-12-09;9;12;1995;0;1;0
3305;13;1;1995-12-09;9;12;1995;0;1;0
2237;26;1;1995-12-13;13;12;1995;0;1;0
1917;73;1;1995-12-13;13;12;1995;0;1;0
1685;28;1;1995-12-13;13;12;1995;0;1;0
791;49;1;1995-12-14;14;12;1995;0;1;0
3858;2;1;1995-12-14;14;12;1995;0;1;0
5001;53;1;1995-12-15;15;12;1995;0;1;0
1469;67;1;1995-12-15;15;12;1995;0;1;0
3476;3;1;1995-12-16;16;12;1995;0;1;0
7106;9;1;1995-12-17;17;12;1995;0;1;0
3205;1;1;1995-12-17;17;12;1995;0;1;0
5477;57;1;1995-12-17;17;12;1995;0;1;0
1212;70;1;1995-12-18;18;12;1995;0;1;0
2095;56;1;1995-12-19;19;12;1995;0;1;0
1137;60;1;1995-12-19;19;12;1995;0;1;0
2570;1;1;1995-12-19;19;12;1995;0;1;0
3092;46;1;1995-12-20;20;12;1995;0;1;0
5661;53;1;1995-12-20;20;12;1995;0;1;0
809;36;1;1995-12-20;20;12;1995;0;1;0
522;17;1;1995-12-20;20;12;1995;0;1;0
2630;64;1;1995-12-21;21;12;1995;0;1;0
957;70;1;1995-12-22;22;12;1995;0;1;0
1682;49;1;1995-12-22;22;12;1995;0;1;0
3587;64;1;1995-12-24;24;12;1995;0;1;0
4269;26;1;1995-12-24;24;12;1995;0;1;0
3338;25;1;1995-12-24;24;12;1995;0;1;0
3655;1;1;1995-12-24;24;12;1995;0;1;0
84;44;0;1995-12-25;25;12;1995;1;0;0
4439;30;1;1995-12-25;25;12;1995;0;1;0
4462;73;2;1995-12-27;27;12;1995;0;0;1
3814;74;1;1995-12-27;27;12;1995;0;1;0
2780;63;1;1995-12-29;29;12;1995;0;1;0
3273;74;1;1995-12-29;29;12;1995;0;1;0
3559;18;1;1995-12-30;30;12;1995;0;1;0
3968;36;1;1996-01-01;1;1;1996;0;1;0
2159;1;1;1996-01-01;1;1;1996;0;1;0
849;1;1;1996-01-01;1;1;1996;0;1;0
2288;69;1;1996-01-01;1;1;1996;0;1;0
3051;9;1;1996-01-01;1;1;1996;0;1;0
946;21;1;1996-01-01;1;1;1996;0;1;0
2075;33;1;1996-01-01;1;1;1996;0;1;0
7106;63;2;1996-01-01;1;1;1996;0;0;1
7106;11;1;1996-01-01;1;1;1996;0;1;0
3278;4;1;1996-01-02;2;1;1996;0;1;0
2811;4;1;1996-01-02;2;1;1996;0;1;0
1670;12;1;1996-01-02;2;1;1996;0;1;0
275;29;1;1996-01-02;2;1;1996;0;1;0
1455;66;1;1996-01-03;3;1;1996;0;1;0
1311;60;1;1996-01-03;3;1;1996;0;1;0
6678;54;1;1996-01-03;3;1;1996;0;1;0
145;31;1;1996-01-03;3;1;1996;0;1;0
312;41;1;1996-01-03;3;1;1996;0;1;0
2233;43;1;1996-01-03;3;1;1996;0;1;0
3530;34;1;1996-01-03;3;1;1996;0;1;0
7106;36;1;1996-01-05;5;1;1996;0;1;0
7106;1;1;1996-01-05;5;1;1996;0;1;0
1711;63;1;1996-01-05;5;1;1996;0;1;0
2223;44;1;1996-01-05;5;1;1996;0;1;0
646;51;1;1996-01-06;6;1;1996;0;1;0
2548;57;1;1996-01-06;6;1;1996;0;1;0
2567;17;1;1996-01-07;7;1;1996;0;1;0
2153;31;2;1996-01-07;7;1;1996;0;0;1
1243;1;1;1996-01-07;7;1;1996;0;1;0
3238;47;1;1996-01-07;7;1;1996;0;1;0
954;74;1;1996-01-08;8;1;1996;0;1;0
7106;70;1;1996-01-08;8;1;1996;0;1;0
2716;66;1;1996-01-08;8;1;1996;0;1;0
1580;69;1;1996-01-08;8;1;1996;0;1;0
1483;10;1;1996-01-09;9;1;1996;0;1;0
1263;30;2;1996-01-09;9;1;1996;0;0;1
3966;42;1;1996-01-09;9;1;1996;0;1;0
3937;76;1;1996-01-10;10;1;1996;0;1;0
1591;65;1;1996-01-10;10;1;1996;0;1;0
658;4;1;1996-01-10;10;1;1996;0;1;0
3638;52;0;1996-01-10;10;1;1996;1;0;0
2605;21;1;1996-01-10;10;1;1996;0;1;0
3661;50;1;1996-01-11;11;1;1996;0;1;0
2686;26;1;1996-01-11;11;1;1996;0;1;0
2944;22;1;1996-01-11;11;1;1996;0;1;0
4994;1;2;1996-01-11;11;1;1996;0;0;1
3949;54;1;1996-01-11;11;1;1996;0;1;0
332;36;1;1996-01-12;12;1;1996;0;1;0
69;64;1;1996-01-12;12;1;1996;0;1;0
3673;30;1;1996-01-12;12;1;1996;0;1;0
5267;4;1;1996-01-12;12;1;1996;0;1;0
3170;1;1;1996-01-12;12;1;1996;0;1;0
1632;18;2;1996-01-13;13;1;1996;0;0;1
2143;1;1;1996-01-13;13;1;1996;0;1;0
1227;69;1;1996-01-13;13;1;1996;0;1;0
204;67;1;1996-01-13;13;1;1996;0;1;0
1093;54;1;1996-01-14;14;1;1996;0;1;0
1486;63;1;1996-01-15;15;1;1996;0;1;0
4253;43;1;1996-01-16;16;1;1996;0;1;0
1196;29;1;1996-01-16;16;1;1996;0;1;0
3442;4;1;1996-01-16;16;1;1996;0;1;0
7106;5;2;1996-01-17;17;1;1996;0;0;1
3373;27;1;1996-01-18;18;1;1996;0;1;0
1036;11;1;1996-01-18;18;1;1996;0;1;0
3727;66;1;1996-01-19;19;1;1996;0;1;0
2844;43;1;1996-01-19;19;1;1996;0;1;0
7106;14;1;1996-01-19;19;1;1996;0;1;0
3755;64;1;1996-01-20;20;1;1996;0;1;0
1298;7;1;1996-01-20;20;1;1996;0;1;0
1139;34;0;1996-01-20;20;1;1996;1;0;0
660;68;1;1996-01-20;20;1;1996;0;1;0
335;74;1;1996-01-20;20;1;1996;0;1;0
412;74;1;1996-01-21;21;1;1996;0;1;0
2863;14;1;1996-01-21;21;1;1996;0;1;0
2274;66;1;1996-01-21;21;1;1996;0;1;0
2522;36;1;1996-01-21;21;1;1996;0;1;0
4981;54;1;1996-01-22;22;1;1996;0;1;0
771;22;1;1996-01-22;22;1;1996;0;1;0
3832;45;1;1996-01-22;22;1;1996;0;1;0
1508;69;1;1996-01-22;22;1;1996;0;1;0
3784;25;1;1996-01-22;22;1;1996;0;1;0
7106;38;1;1996-01-23;23;1;1996;0;1;0
3947;76;1;1996-01-23;23;1;1996;0;1;0
2416;5;1;1996-01-23;23;1;1996;0;1;0
2243;25;1;1996-01-24;24;1;1996;0;1;0
3993;54;1;1996-01-24;24;1;1996;0;1;0
2225;15;1;1996-01-24;24;1;1996;0;1;0
1759;39;1;1996-01-25;25;1;1996;0;1;0
2207;35;1;1996-01-25;25;1;1996;0;1;0
3803;61;1;1996-01-26;26;1;1996;0;1;0
2754;57;2;1996-01-26;26;1;1996;0;0;1
3009;1;1;1996-01-26;26;1;1996;0;1;0
314;15;0;1996-01-26;26;1;1996;1;0;0
554;26;1;1996-01-26;26;1;1996;0;1;0
2217;73;1;1996-01-27;27;1;1996;0;1;0
262;75;1;1996-01-27;27;1;1996;0;1;0
2214;45;1;1996-01-27;27;1;1996;0;1;0
976;77;1;1996-01-27;27;1;1996;0;1;0
1439;11;1;1996-01-27;27;1;1996;0;1;0
417;73;1;1996-01-27;27;1;1996;0;1;0
3084;59;2;1996-01-28;28;1;1996;0;0;1
4204;21;1;1996-01-29;29;1;1996;0;1;0
7106;9;1;1996-01-29;29;1;1996;0;1;0
414;1;1;1996-01-29;29;1;1996;0;1;0
4424;48;1;1996-01-29;29;1;1996;0;1;0
3389;13;1;1996-01-30;30;1;1996;0;1;0
2106;1;1;1996-02-01;1;2;1996;0;1;0
355;62;2;1996-02-01;1;2;1996;0;0;1
2702;74;1;1996-02-01;1;2;1996;0;1;0
7106;59;2;1996-02-01;1;2;1996;0;0;1
7106;40;1;1996-02-01;1;2;1996;0;1;0
1859;50;1;1996-02-02;2;2;1996;0;1;0
2109;34;1;1996-02-02;2;2;1996;0;1;0
6512;34;2;1996-02-03;3;2;1996;0;0;1
1963;42;1;1996-02-03;3;2;1996;0;1;0
1977;41;1;1996-02-03;3;2;1996;0;1;0
5181;75;1;1996-02-03;3;2;1996;0;1;0
1791;1;1;1996-02-03;3;2;1996;0;1;0
2635;27;1;1996-02-04;4;2;1996;0;1;0
1623;1;1;1996-02-04;4;2;1996;0;1;0
4293;64;0;1996-02-04;4;2;1996;1;0;0
4851;52;1;1996-02-04;4;2;1996;0;1;0
2774;42;1;1996-02-05;5;2;1996;0;1;0
2469;11;1;1996-02-05;5;2;1996;0;1;0
3931;28;1;1996-02-05;5;2;1996;0;1;0
2348;65;1;1996-02-05;5;2;1996;0;1;0
218;68;1;1996-02-06;6;2;1996;0;1;0
804;64;1;1996-02-06;6;2;1996;0;1;0
923;13;1;1996-02-07;7;2;1996;0;1;0
1744;76;1;1996-02-07;7;2;1996;0;1;0
2890;69;1;1996-02-07;7;2;1996;0;1;0
1233;31;1;1996-02-08;8;2;1996;0;1;0
2719;10;1;1996-02-08;8;2;1996;0;1;0
516;6;1;1996-02-08;8;2;1996;0;1;0
2551;5;1;1996-02-08;8;2;1996;0;1;0
2499;2;1;1996-02-08;8;2;1996;0;1;0
2893;39;1;1996-02-08;8;2;1996;0;1;0
1922;60;1;1996-02-09;9;2;1996;0;1;0
264;15;1;1996-02-09;9;2;1996;0;1;0
3890;50;1;1996-02-10;10;2;1996;0;1;0
6686;61;1;1996-02-10;10;2;1996;0;1;0
3519;52;1;1996-02-10;10;2;1996;0;1;0
3597;1;0;1996-02-11;11;2;1996;1;0;0
1611;69;1;1996-02-11;11;2;1996;0;1;0
2230;7;1;1996-02-11;11;2;1996;0;1;0
3933;61;1;1996-02-11;11;2;1996;0;1;0
2212;33;1;1996-02-12;12;2;1996;0;1;0
1964;25;1;1996-02-12;12;2;1996;0;1;0
4999;1;1;1996-02-12;12;2;1996;0;1;0
7106;17;1;1996-02-12;12;2;1996;0;1;0
1612;66;1;1996-02-12;12;2;1996;0;1;0
2390;1;1;1996-02-12;12;2;1996;0;1;0
2600;1;1;1996-02-13;13;2;1996;0;1;0
1737;77;1;1996-02-13;13;2;1996;0;1;0
2993;1;2;1996-02-13;13;2;1996;0;0;1
2753;26;1;1996-02-13;13;2;1996;0;1;0
2409;76;1;1996-02-13;13;2;1996;0;1;0
949;58;1;1996-02-13;13;2;1996;0;1;0
3468;32;1;1996-02-14;14;2;1996;0;1;0
3979;37;1;1996-02-14;14;2;1996;0;1;0
296;49;1;1996-02-14;14;2;1996;0;1;0
1836;42;1;1996-02-15;15;2;1996;0;1;0
1111;5;1;1996-02-16;16;2;1996;0;1;0
3680;27;1;1996-02-16;16;2;1996;0;1;0
1916;72;1;1996-02-16;16;2;1996;0;1;0
2473;14;1;1996-02-16;16;2;1996;0;1;0
390;44;1;1996-02-16;16;2;1996;0;1;0
3439;16;1;1996-02-16;16;2;1996;0;1;0
7106;16;1;1996-02-16;16;2;1996;0;1;0
3578;1;1;1996-02-17;17;2;1996;0;1;0
2226;2;1;1996-02-17;17;2;1996;0;1;0
466;71;1;1996-02-18;18;2;1996;0;1;0
3335;35;1;1996-02-18;18;2;1996;0;1;0
620;26;1;1996-02-18;18;2;1996;0;1;0
2074;12;1;1996-02-18;18;2;1996;0;1;0
1380;53;1;1996-02-19;19;2;1996;0;1;0
2304;49;1;1996-02-19;19;2;1996;0;1;0
3754;37;2;1996-02-19;19;2;1996;0;0;1
1102;70;1;1996-02-19;19;2;1996;0;1;0
55;20;1;1996-02-19;19;2;1996;0;1;0
2403;25;1;1996-02-20;20;2;1996;0;1;0
1732;51;1;1996-02-20;20;2;1996;0;1;0
3721;22;1;1996-02-21;21;2;1996;0;1;0
184;77;1;1996-02-21;21;2;1996;0;1;0
691;24;1;1996-02-21;21;2;1996;0;1;0
7106;27;1;1996-02-21;21;2;1996;0;1;0
3358;44;1;1996-02-21;21;2;1996;0;1;0
4;12;1;1996-02-21;21;2;1996;0;1;0
3151;6;1;1996-02-21;21;2;1996;0;1;0
2017;54;1;1996-02-21;21;2;1996;0;1;0
2804;53;1;1996-02-22;22;2;1996;0;1;0
1310;1;1;1996-02-22;22;2;1996;0;1;0
3016;26;1;1996-02-23;23;2;1996;0;1;0
827;36;1;1996-02-23;23;2;1996;0;1;0
959;1;1;1996-02-23;23;2;1996;0;1;0
1585;42;1;1996-02-23;23;2;1996;0;1;0
590;50;1;1996-02-24;24;2;1996;0;1;0
3924;70;1;1996-02-24;24;2;1996;0;1;0
2772;11;1;1996-02-24;24;2;1996;0;1;0
1962;77;1;1996-02-24;24;2;1996;0;1;0
7106;70;2;1996-02-24;24;2;1996;0;0;1
5692;66;1;1996-02-25;25;2;1996;0;1;0
1265;49;1;1996-02-25;25;2;1996;0;1;0
167;29;2;1996-02-26;26;2;1996;0;0;1
2187;9;2;1996-02-26;26;2;1996;0;0;1
3079;18;1;1996-02-26;26;2;1996;0;1;0
3286;8;1;1996-02-26;26;2;1996;0;1;0
230;1;1;1996-02-26;26;2;1996;0;1;0
3193;74;1;1996-02-27;27;2;1996;0;1;0
5593;15;1;1996-02-27;27;2;1996;0;1;0
4088;45;1;1996-03-01;1;3;1996;0;1;0
3409;23;1;1996-03-01;1;3;1996;0;1;0
1216;77;1;1996-03-01;1;3;1996;0;1;0
2491;76;1;1996-03-01;1;3;1996;0;1;0
2498;40;1;1996-03-01;1;3;1996;0;1;0
3366;68;1;1996-03-02;2;3;1996;0;1;0
936;7;1;1996-03-02;2;3;1996;0;1;0
856;2;1;1996-03-03;3;3;1996;0;1;0
718;1;1;1996-03-03;3;3;1996;0;1;0
3698;1;1;1996-03-03;3;3;1996;0;1;0
3462;51;1;1996-03-04;4;3;1996;0;1;0
3881;21;1;1996-03-04;4;3;1996;0;1;0
3709;74;1;1996-03-05;5;3;1996;0;1;0
1349;75;1;1996-03-05;5;3;1996;0;1;0
1886;32;1;1996-03-05;5;3;1996;0;1;0
1897;61;0;1996-03-05;5;3;1996;1;0;0
1564;48;1;1996-03-05;5;3;1996;0;1;0
2062;70;1;1996-03-06;6;3;1996;0;1;0
141;38;1;1996-03-06;6;3;1996;0;1;0
1763;73;1;1996-03-06;6;3;1996;0;1;0
2611;1;1;1996-03-06;6;3;1996;0;1;0
825;19;1;1996-03-06;6;3;1996;0;1;0
3943;71;1;1996-03-06;6;3;1996;0;1;0
7106;70;1;1996-03-06;6;3;1996;0;1;0
1606;23;1;1996-03-07;7;3;1996;0;1;0
3263;44;1;1996-03-07;7;3;1996;0;1;0
2289;1;1;1996-03-07;7;3;1996;0;1;0
3121;46;1;1996-03-08;8;3;1996;0;1;0
3088;18;1;1996-03-08;8;3;1996;0;1;0
3952;26;1;1996-03-08;8;3;1996;0;1;0
3974;55;1;1996-03-08;8;3;1996;0;1;0
3502;74;1;1996-03-08;8;3;1996;0;1;0
3351;70;1;1996-03-08;8;3;1996;0;1;0
2105;70;1;1996-03-09;9;3;1996;0;1;0
3144;67;1;1996-03-09;9;3;1996;0;1;0
846;72;1;1996-03-09;9;3;1996;0;1;0
357;20;1;1996-03-10;10;3;1996;0;1;0
103;44;1;1996-03-10;10;3;1996;0;1;0
3118;48;1;1996-03-10;10;3;1996;0;1;0
4361;69;1;1996-03-11;11;3;1996;0;1;0
1722;32;1;1996-03-11;11;3;1996;0;1;0
4273;15;1;1996-03-11;11;3;1996;0;1;0
1510;33;1;1996-03-11;11;3;1996;0;1;0
895;24;1;1996-03-12;12;3;1996;0;1;0
840;70;1;1996-03-12;12;3;1996;0;1;0
2263;36;1;1996-03-12;12;3;1996;0;1;0
356;70;1;1996-03-12;12;3;1996;0;1;0
4863;5;1;1996-03-12;12;3;1996;0;1;0
3455;34;1;1996-03-13;13;3;1996;0;1;0
4092;74;1;1996-03-13;13;3;1996;0;1;0
7106;34;1;1996-03-13;13;3;1996;0;1;0
2598;1;1;1996-03-14;14;3;1996;0;1;0
2633;25;1;1996-03-14;14;3;1996;0;1;0
1800;51;1;1996-03-14;14;3;1996;0;1;0
1698;68;1;1996-03-14;14;3;1996;0;1;0
3994;15;1;1996-03-14;14;3;1996;0;1;0
1365;42;1;1996-03-15;15;3;1996;0;1;0
666;27;1;1996-03-15;15;3;1996;0;1;0
7106;57;1;1996-03-15;15;3;1996;0;1;0
4346;25;1;1996-03-15;15;3;1996;0;1;0
3296;67;1;1996-03-15;15;3;1996;0;1;0
2864;54;1;1996-03-16;16;3;1996;0;1;0
1980;49;1;1996-03-16;16;3;1996;0;1;0
1445;60;1;1996-03-16;16;3;1996;0;1;0
821;60;1;1996-03-16;16;3;1996;0;1;0
5591;9;1;1996-03-16;16;3;1996;0;1;0
236;72;1;1996-03-16;16;3;1996;0;1;0
210;48;1;1996-03-17;17;3;1996;0;1;0
3795;36;1;1996-03-18;18;3;1996;0;1;0
865;17;1;1996-03-18;18;3;1996;0;1;0
739;66;1;1996-03-18;18;3;1996;0;1;0
3672;26;1;1996-03-19;19;3;1996;0;1;0
2334;50;1;1996-03-19;19;3;1996;0;1;0
1028;23;1;1996-03-19;19;3;1996;0;1;0
468;49;1;1996-03-19;19;3;1996;0;1;0
853;1;1;1996-03-20;20;3;1996;0;1;0
525;70;1;1996-03-20;20;3;1996;0;1;0
3322;65;2;1996-03-20;20;3;1996;0;0;1
2033;71;1;1996-03-20;20;3;1996;0;1;0
3130;13;1;1996-03-20;20;3;1996;0;1;0
2904;13;1;1996-03-20;20;3;1996;0;1;0
1014;74;1;1996-03-20;20;3;1996;0;1;0
116;8;1;1996-03-21;21;3;1996;0;1;0
7106;60;1;1996-03-21;21;3;1996;0;1;0
4214;1;1;1996-03-21;21;3;1996;0;1;0
824;32;1;1996-03-21;21;3;1996;0;1;0
3743;1;1;1996-03-22;22;3;1996;0;1;0
2192;59;1;1996-03-22;22;3;1996;0;1;0
2406;5;1;1996-03-22;22;3;1996;0;1;0
2889;8;1;1996-03-23;23;3;1996;0;1;0
1369;32;1;1996-03-23;23;3;1996;0;1;0
2767;54;1;1996-03-23;23;3;1996;0;1;0
4008;27;1;1996-03-23;23;3;1996;0;1;0
874;56;2;1996-03-23;23;3;1996;0;0;1
3815;1;1;1996-03-24;24;3;1996;0;1;0
3605;3;1;1996-03-24;24;3;1996;0;1;0
3138;37;1;1996-03-24;24;3;1996;0;1;0
2578;54;1;1996-03-25;25;3;1996;0;1;0
2708;1;1;1996-03-25;25;3;1996;0;1;0
631;68;1;1996-03-25;25;3;1996;0;1;0
1170;25;1;1996-03-26;26;3;1996;0;1;0
2650;72;1;1996-03-26;26;3;1996;0;1;0
7106;23;1;1996-03-26;26;3;1996;0;1;0
3219;1;1;1996-03-26;26;3;1996;0;1;0
3115;14;1;1996-03-27;27;3;1996;0;1;0
208;54;1;1996-03-27;27;3;1996;0;1;0
286;71;1;1996-03-27;27;3;1996;0;1;0
898;71;1;1996-03-27;27;3;1996;0;1;0
2936;3;1;1996-03-27;27;3;1996;0;1;0
3422;21;1;1996-03-28;28;3;1996;0;1;0
7106;17;1;1996-03-28;28;3;1996;0;1;0
1250;62;1;1996-03-28;28;3;1996;0;1;0
1384;74;2;1996-03-28;28;3;1996;0;0;1
2624;31;1;1996-03-28;28;3;1996;0;1;0
3349;47;1;1996-03-28;28;3;1996;0;1;0
1351;40;1;1996-03-29;29;3;1996;0;1;0
2631;1;1;1996-03-29;29;3;1996;0;1;0
7106;9;1;1996-03-29;29;3;1996;0;1;0
7106;76;1;1996-03-30;30;3;1996;0;1;0
708;26;1;1996-03-30;30;3;1996;0;1;0
3917;1;1;1996-03-30;30;3;1996;0;1;0
514;70;1;1996-03-30;30;3;1996;0;1;0
2659;14;1;1996-03-30;30;3;1996;0;1;0
3265;52;0;1996-03-30;30;3;1996;1;0;0
1832;70;1;1996-04-01;1;4;1996;0;1;0
7106;59;1;1996-04-02;2;4;1996;0;1;0
3308;40;1;1996-04-02;2;4;1996;0;1;0
1932;35;1;1996-04-03;3;4;1996;0;1;0
1521;74;1;1996-04-04;4;4;1996;0;1;0
2909;58;1;1996-04-04;4;4;1996;0;1;0
3706;8;1;1996-04-04;4;4;1996;0;1;0
1847;47;1;1996-04-04;4;4;1996;0;1;0
2335;70;1;1996-04-04;4;4;1996;0;1;0
3041;70;1;1996-04-04;4;4;1996;0;1;0
3116;54;1;1996-04-05;5;4;1996;0;1;0
251;74;1;1996-04-06;6;4;1996;0;1;0
3632;56;2;1996-04-06;6;4;1996;0;0;1
2929;51;1;1996-04-06;6;4;1996;0;1;0
7106;36;1;1996-04-07;7;4;1996;0;1;0
1450;63;1;1996-04-07;7;4;1996;0;1;0
1461;73;1;1996-04-07;7;4;1996;0;1;0
1920;40;1;1996-04-08;8;4;1996;0;1;0
734;5;1;1996-04-08;8;4;1996;0;1;0
7106;73;1;1996-04-08;8;4;1996;0;1;0
1948;64;1;1996-04-08;8;4;1996;0;1;0
3534;59;1;1996-04-08;8;4;1996;0;1;0
278;73;1;1996-04-08;8;4;1996;0;1;0
2012;4;1;1996-04-08;8;4;1996;0;1;0
1020;56;1;1996-04-09;9;4;1996;0;1;0
