account_id;account_district_number;account_frequency;account_date;account_age_days;account_year
1444;70;1;1996-06-16;9659;1996
4447;62;1;1996-06-16;9659;1996
3515;68;1;1996-06-16;9659;1996
8158;48;2;1996-06-16;9659;1996
848;31;1;1996-06-16;9659;1996
1086;37;1;1996-06-17;9658;1996
2602;46;1;1996-06-17;9658;1996
4768;39;1;1996-06-17;9658;1996
507;52;1;1996-06-17;9658;1996
3647;77;1;1996-06-17;9658;1996
3180;1;1;1996-06-18;9657;1996
1271;17;1;1996-06-18;9657;1996
2870;1;1;1996-06-18;9657;1996
3645;36;1;1996-06-18;9657;1996
3239;5;1;1996-06-19;9656;1996
3485;53;1;1996-06-19;9656;1996
567;15;1;1996-06-19;9656;1996
373;67;1;1996-06-20;9655;1996
2977;28;1;1996-06-20;9655;1996
488;25;1;1996-06-20;9655;1996
3120;1;1;1996-06-20;9655;1996
3801;1;1;1996-06-20;9655;1996
72;1;2;1996-06-20;9655;1996
10361;21;1;1996-06-21;9654;1996
587;19;1;1996-06-21;9654;1996
1097;67;1;1996-06-22;9653;1996
3206;38;1;1996-06-22;9653;1996
3696;1;1;1996-06-22;9653;1996
2387;70;1;1996-06-22;9653;1996
3585;1;1;1996-06-23;9652;1996
2706;47;1;1996-06-23;9652;1996
2773;38;1;1996-06-23;9652;1996
1781;10;1;1996-06-23;9652;1996
962;64;1;1996-06-24;9651;1996
2395;3;1;1996-06-24;9651;1996
3227;1;1;1996-06-24;9651;1996
2295;57;1;1996-06-25;9650;1996
9631;11;1;1996-06-25;9650;1996
140;24;1;1996-06-25;9650;1996
788;12;1;1996-06-25;9650;1996
2040;75;1;1996-06-25;9650;1996
1029;26;1;1996-06-25;9650;1996
3318;62;1;1996-06-25;9650;1996
2420;35;1;1996-06-25;9650;1996
3432;1;1;1996-06-25;9650;1996
6688;16;1;1996-06-25;9650;1996
3899;22;1;1996-06-25;9650;1996
1275;32;1;1996-06-26;9649;1996
1087;55;1;1996-06-26;9649;1996
1396;46;1;1996-06-26;9649;1996
3573;59;1;1996-06-27;9648;1996
3149;57;1;1996-06-27;9648;1996
1007;1;1;1996-06-28;9647;1996
4379;44;1;1996-06-28;9647;1996
2950;62;1;1996-06-28;9647;1996
3793;5;1;1996-06-28;9647;1996
3588;33;1;1996-06-28;9647;1996
878;52;1;1996-06-29;9646;1996
3864;33;1;1996-07-01;9644;1996
1266;57;1;1996-07-01;9644;1996
3089;12;2;1996-07-02;9643;1996
7181;77;0;1996-07-02;9643;1996
1241;53;1;1996-07-02;9643;1996
1004;70;1;1996-07-02;9643;1996
2344;13;1;1996-07-02;9643;1996
2530;74;1;1996-07-02;9643;1996
170;59;1;1996-07-02;9643;1996
2319;58;1;1996-07-02;9643;1996
7033;75;1;1996-07-03;9642;1996
88;31;1;1996-07-03;9642;1996
1480;41;2;1996-07-03;9642;1996
2526;16;1;1996-07-04;9641;1996
2604;68;1;1996-07-04;9641;1996
5269;49;1;1996-07-04;9641;1996
3563;1;1;1996-07-04;9641;1996
3550;68;1;1996-07-04;9641;1996
1903;11;1;1996-07-05;9640;1996
3153;2;1;1996-07-05;9640;1996
265;19;1;1996-07-05;9640;1996
2812;18;1;1996-07-05;9640;1996
1609;41;1;1996-07-05;9640;1996
2737;69;1;1996-07-06;9639;1996
7101;54;1;1996-07-06;9639;1996
313;73;1;1996-07-06;9639;1996
2593;5;1;1996-07-06;9639;1996
1232;48;1;1996-07-06;9639;1996
2108;74;1;1996-07-06;9639;1996
3694;70;1;1996-07-06;9639;1996
1289;72;1;1996-07-07;9638;1996
2445;52;1;1996-07-07;9638;1996
7733;19;2;1996-07-08;9637;1996
1758;21;1;1996-07-08;9637;1996
9859;27;1;1996-07-08;9637;1996
10711;36;1;1996-07-08;9637;1996
725;70;1;1996-07-08;9637;1996
1739;3;1;1996-07-08;9637;1996
10202;70;1;1996-07-08;9637;1996
506;67;1;1996-07-08;9637;1996
955;59;1;1996-07-08;9637;1996
932;20;1;1996-07-08;9637;1996
413;18;1;1996-07-09;9636;1996
3334;67;1;1996-07-09;9636;1996
2625;48;2;1996-07-09;9636;1996
2147;28;1;1996-07-10;9635;1996
984;2;1;1996-07-10;9635;1996
3848;20;1;1996-07-10;9635;1996
2825;54;1;1996-07-10;9635;1996
5602;19;0;1996-07-10;9635;1996
1094;35;1;1996-07-10;9635;1996
690;10;1;1996-07-11;9634;1996
2945;6;1;1996-07-11;9634;1996
573;1;2;1996-07-11;9634;1996
2131;70;1;1996-07-11;9634;1996
2821;54;1;1996-07-12;9633;1996
2112;44;1;1996-07-12;9633;1996
2506;22;0;1996-07-12;9633;1996
1078;1;1;1996-07-12;9633;1996
1895;35;1;1996-07-12;9633;1996
2961;9;1;1996-07-12;9633;1996
3426;9;2;1996-07-13;9632;1996
3204;61;1;1996-07-13;9632;1996
2887;76;1;1996-07-13;9632;1996
2468;4;1;1996-07-13;9632;1996
3350;74;1;1996-07-13;9632;1996
858;52;1;1996-07-13;9632;1996
2359;54;1;1996-07-14;9631;1996
3726;54;1;1996-07-14;9631;1996
584;31;1;1996-07-14;9631;1996
392;1;1;1996-07-14;9631;1996
869;16;1;1996-07-15;9630;1996
526;67;1;1996-07-16;9629;1996
571;72;1;1996-07-16;9629;1996
3946;70;1;1996-07-16;9629;1996
2573;4;1;1996-07-16;9629;1996
593;48;1;1996-07-16;9629;1996
4086;66;1;1996-07-17;9628;1996
6461;50;1;1996-07-17;9628;1996
110;36;1;1996-07-17;9628;1996
9138;26;1;1996-07-18;9627;1996
5837;5;1;1996-07-18;9627;1996
971;12;1;1996-07-18;9627;1996
81;74;1;1996-07-18;9627;1996
4537;53;2;1996-07-18;9627;1996
2266;50;1;1996-07-19;9626;1996
137;70;1;1996-07-19;9626;1996
3562;50;1;1996-07-19;9626;1996
1893;48;1;1996-07-20;9625;1996
2882;44;1;1996-07-20;9625;1996
5250;8;2;1996-07-20;9625;1996
7674;1;1;1996-07-21;9624;1996
11123;39;1;1996-07-21;9624;1996
1765;18;1;1996-07-21;9624;1996
847;2;1;1996-07-21;9624;1996
4618;3;1;1996-07-21;9624;1996
3543;74;1;1996-07-21;9624;1996
1471;1;1;1996-07-21;9624;1996
3472;55;1;1996-07-21;9624;1996
2407;1;1;1996-07-21;9624;1996
378;68;1;1996-07-22;9623;1996
1188;16;1;1996-07-22;9623;1996
2652;1;1;1996-07-22;9623;1996
3526;1;1;1996-07-22;9623;1996
113;55;1;1996-07-22;9623;1996
3733;33;1;1996-07-22;9623;1996
683;74;1;1996-07-22;9623;1996
3494;60;1;1996-07-22;9623;1996
3518;9;1;1996-07-22;9623;1996
4320;61;1;1996-07-23;9622;1996
6495;6;1;1996-07-23;9622;1996
3511;70;1;1996-07-23;9622;1996
303;71;1;1996-07-25;9620;1996
3932;74;1;1996-07-25;9620;1996
2717;74;1;1996-07-25;9620;1996
2983;42;1;1996-07-25;9620;1996
1490;5;1;1996-07-25;9620;1996
3443;45;1;1996-07-26;9619;1996
11027;32;2;1996-07-26;9619;1996
3491;51;1;1996-07-27;9618;1996
6453;34;1;1996-07-27;9618;1996
7907;70;1;1996-07-27;9618;1996
2291;49;1;1996-07-27;9618;1996
1900;27;1;1996-07-27;9618;1996
4389;77;1;1996-07-28;9617;1996
3192;18;1;1996-07-28;9617;1996
836;46;1;1996-07-28;9617;1996
3880;3;1;1996-07-28;9617;1996
7424;68;1;1996-07-28;9617;1996
1187;55;1;1996-07-28;9617;1996
25;68;1;1996-07-28;9617;1996
10954;25;1;1996-07-29;9616;1996
1571;66;1;1996-07-29;9616;1996
1160;39;2;1996-07-29;9616;1996
1985;20;1;1996-07-29;9616;1996
3359;8;1;1996-07-30;9615;1996
9646;1;2;1996-07-30;9615;1996
1906;1;1;1996-08-01;9613;1996
194;44;1;1996-08-01;9613;1996
371;12;1;1996-08-02;9612;1996
9159;64;1;1996-08-02;9612;1996
3040;17;1;1996-08-03;9611;1996
4071;64;1;1996-08-03;9611;1996
2278;1;1;1996-08-03;9611;1996
2350;18;1;1996-08-04;9610;1996
4438;48;1;1996-08-04;9610;1996
2004;42;1;1996-08-04;9610;1996
2101;9;1;1996-08-04;9610;1996
3397;49;1;1996-08-04;9610;1996
1267;43;1;1996-08-05;9609;1996
2102;41;1;1996-08-05;9609;1996
1654;30;1;1996-08-05;9609;1996
2383;68;1;1996-08-05;9609;1996
2134;52;1;1996-08-06;9608;1996
1738;15;1;1996-08-06;9608;1996
1576;35;2;1996-08-06;9608;1996
3614;19;1;1996-08-07;9607;1996
2066;25;1;1996-08-07;9607;1996
2117;48;1;1996-08-07;9607;1996
436;30;1;1996-08-07;9607;1996
2329;1;1;1996-08-07;9607;1996
4442;54;1;1996-08-08;9606;1996
1325;26;1;1996-08-08;9606;1996
715;32;1;1996-08-08;9606;1996
9491;7;2;1996-08-08;9606;1996
2917;68;1;1996-08-08;9606;1996
503;1;1;1996-08-08;9606;1996
2794;74;1;1996-08-08;9606;1996
2191;1;1;1996-08-08;9606;1996
2947;57;1;1996-08-09;9605;1996
2086;70;2;1996-08-09;9605;1996
3020;3;1;1996-08-09;9605;1996
1211;49;1;1996-08-09;9605;1996
2724;11;1;1996-08-09;9605;1996
963;7;1;1996-08-09;9605;1996
3749;68;1;1996-08-10;9604;1996
1223;70;1;1996-08-10;9604;1996
613;74;0;1996-08-10;9604;1996
2149;7;1;1996-08-11;9603;1996
416;6;1;1996-08-11;9603;1996
1501;50;1;1996-08-11;9603;1996
2114;30;1;1996-08-11;9603;1996
176;71;2;1996-08-12;9602;1996
3066;74;1;1996-08-12;9602;1996
911;60;1;1996-08-12;9602;1996
779;16;1;1996-08-13;9601;1996
916;1;1;1996-08-13;9601;1996
271;1;1;1996-08-13;9601;1996
2439;74;1;1996-08-13;9601;1996
2210;31;1;1996-08-13;9601;1996
1885;47;1;1996-08-13;9601;1996
447;5;1;1996-08-14;9600;1996
3549;27;1;1996-08-14;9600;1996
1563;47;1;1996-08-14;9600;1996
753;31;1;1996-08-14;9600;1996
2764;53;1;1996-08-15;9599;1996
2973;23;1;1996-08-15;9599;1996
2209;65;1;1996-08-15;9599;1996
2013;54;1;1996-08-15;9599;1996
1935;38;1;1996-08-15;9599;1996
382;14;1;1996-08-16;9598;1996
42;39;1;1996-08-16;9598;1996
945;18;1;1996-08-16;9598;1996
8038;47;1;1996-08-17;9597;1996
967;15;1;1996-08-17;9597;1996
3741;65;1;1996-08-18;9596;1996
3311;8;1;1996-08-18;9596;1996
656;3;1;1996-08-18;9596;1996
1667;56;1;1996-08-18;9596;1996
3789;6;1;1996-08-18;9596;1996
7637;46;1;1996-08-19;9595;1996
4010;30;1;1996-08-19;9595;1996
4144;1;1;1996-08-19;9595;1996
3347;4;1;1996-08-19;9595;1996
2976;13;1;1996-08-19;9595;1996
4480;58;1;1996-08-19;9595;1996
4969;60;2;1996-08-19;9595;1996
1274;54;2;1996-08-19;9595;1996
7099;1;1;1996-08-20;9594;1996
166;17;1;1996-08-20;9594;1996
1367;74;1;1996-08-20;9594;1996
2795;11;1;1996-08-20;9594;1996
2034;54;1;1996-08-21;9593;1996
2622;1;1;1996-08-21;9593;1996
10562;51;1;1996-08-21;9593;1996
1593;16;1;1996-08-22;9592;1996
3004;11;1;1996-08-22;9592;1996
617;74;1;1996-08-23;9591;1996
2746;24;1;1996-08-23;9591;1996
3427;36;1;1996-08-23;9591;1996
58;29;1;1996-08-23;9591;1996
918;60;1;1996-08-23;9591;1996
324;1;1;1996-08-23;9591;1996
9826;68;1;1996-08-23;9591;1996
2094;73;1;1996-08-23;9591;1996
20;74;1;1996-08-24;9590;1996
2930;1;1;1996-08-24;9590;1996
182;47;1;1996-08-24;9590;1996
1517;5;1;1996-08-24;9590;1996
4186;1;1;1996-08-25;9589;1996
3467;17;1;1996-08-25;9589;1996
1350;21;2;1996-08-25;9589;1996
10220;44;1;1996-08-26;9588;1996
2792;1;1;1996-08-26;9588;1996
1504;1;1;1996-08-26;9588;1996
3161;48;1;1996-08-26;9588;1996
987;15;1;1996-08-27;9587;1996
2360;26;1;1996-08-27;9587;1996
399;1;1;1996-08-27;9587;1996
637;49;1;1996-08-27;9587;1996
3353;74;1;1996-08-27;9587;1996
4588;12;1;1996-08-27;9587;1996
10;54;1;1996-08-28;9586;1996
2113;7;1;1996-08-28;9586;1996
2677;5;1;1996-08-28;9586;1996
6062;24;1;1996-08-28;9586;1996
2065;61;1;1996-08-28;9586;1996
1894;6;1;1996-08-29;9585;1996
1117;68;1;1996-08-29;9585;1996
833;31;1;1996-08-29;9585;1996
3155;28;1;1996-08-29;9585;1996
242;69;1;1996-08-29;9585;1996
812;1;1;1996-08-30;9584;1996
3774;72;1;1996-08-30;9584;1996
3272;53;1;1996-08-30;9584;1996
7990;9;1;1996-08-30;9584;1996
7262;70;1;1996-08-30;9584;1996
3504;70;1;1996-08-30;9584;1996
2347;38;1;1996-08-30;9584;1996
269;3;1;1996-08-30;9584;1996
1258;3;1;1996-09-01;9582;1996
3418;42;0;1996-09-02;9581;1996
871;1;1;1996-09-02;9581;1996
2953;1;1;1996-09-02;9581;1996
3126;17;1;1996-09-03;9580;1996
1293;40;1;1996-09-03;9580;1996
406;63;1;1996-09-03;9580;1996
4456;14;1;1996-09-03;9580;1996
174;52;1;1996-09-04;9579;1996
694;67;1;1996-09-04;9579;1996
2885;1;1;1996-09-04;9579;1996
2872;1;1;1996-09-04;9579;1996
920;58;1;1996-09-05;9578;1996
1525;57;1;1996-09-05;9578;1996
1997;74;1;1996-09-05;9578;1996
1679;68;1;1996-09-05;9578;1996
7082;57;1;1996-09-06;9577;1996
1910;60;1;1996-09-06;9577;1996
5362;76;2;1996-09-06;9577;1996
1408;10;1;1996-09-07;9576;1996
125;2;0;1996-09-07;9576;1996
2655;1;1;1996-09-07;9576;1996
2314;2;1;1996-09-07;9576;1996
297;74;1;1996-09-08;9575;1996
2914;4;1;1996-09-08;9575;1996
4405;41;1;1996-09-08;9575;1996
2084;44;1;1996-09-08;9575;1996
2045;34;1;1996-09-09;9574;1996
2058;34;1;1996-09-09;9574;1996
1190;52;1;1996-09-09;9574;1996
1067;34;1;1996-09-10;9573;1996
2629;66;1;1996-09-10;9573;1996
1774;61;1;1996-09-10;9573;1996
2156;1;1;1996-09-11;9572;1996
2349;72;1;1996-09-11;9572;1996
2614;44;1;1996-09-11;9572;1996
339;46;2;1996-09-11;9572;1996
2164;63;1;1996-09-12;9571;1996
3508;42;1;1996-09-12;9571;1996
164;60;1;1996-09-13;9570;1996
1799;9;1;1996-09-13;9570;1996
1600;1;1;1996-09-13;9570;1996
3044;72;1;1996-09-14;9569;1996
3499;51;1;1996-09-14;9569;1996
1474;63;1;1996-09-14;9569;1996
2026;64;1;1996-09-14;9569;1996
1556;54;1;1996-09-15;9568;1996
6075;19;1;1996-09-15;9568;1996
1066;16;2;1996-09-15;9568;1996
2275;1;1;1996-09-16;9567;1996
5305;47;1;1996-09-16;9567;1996
1329;53;1;1996-09-16;9567;1996
3098;1;1;1996-09-16;9567;1996
4349;74;1;1996-09-16;9567;1996
2990;30;1;1996-09-16;9567;1996
3800;30;1;1996-09-16;9567;1996
3191;72;1;1996-09-17;9566;1996
2076;18;1;1996-09-17;9566;1996
1002;50;1;1996-09-17;9566;1996
8381;14;1;1996-09-17;9566;1996
1957;33;1;1996-09-18;9565;1996
3569;1;1;1996-09-18;9565;1996
10789;75;1;1996-09-18;9565;1996
831;44;1;1996-09-18;9565;1996
6083;6;2;1996-09-19;9564;1996
1669;39;1;1996-09-19;9564;1996
8268;59;1;1996-09-19;9564;1996
1063;68;1;1996-09-19;9564;1996
1532;54;1;1996-09-19;9564;1996
3179;71;1;1996-09-20;9563;1996
2906;49;1;1996-09-20;9563;1996
1538;22;1;1996-09-20;9563;1996
2640;1;1;1996-09-21;9562;1996
2921;54;1;1996-09-21;9562;1996
3431;64;1;1996-09-21;9562;1996
3967;54;1;1996-09-22;9561;1996
1173;11;1;1996-09-22;9561;1996
7632;68;1;1996-09-22;9561;1996
2339;63;1;1996-09-22;9561;1996
1100;35;1;1996-09-23;9560;1996
1484;70;1;1996-09-23;9560;1996
2801;11;1;1996-09-23;9560;1996
1113;8;1;1996-09-23;9560;1996
770;7;1;1996-09-24;9559;1996
2332;77;1;1996-09-24;9559;1996
1463;32;1;1996-09-25;9558;1996
3894;52;1;1996-09-25;9558;1996
2091;1;1;1996-09-25;9558;1996
1377;1;1;1996-09-25;9558;1996
9241;74;1;1996-09-25;9558;1996
1308;54;1;1996-09-25;9558;1996
1370;52;1;1996-09-25;9558;1996
3399;63;1;1996-09-26;9557;1996
1374;53;1;1996-09-26;9557;1996
2955;67;1;1996-09-27;9556;1996
3446;6;0;1996-09-27;9556;1996
3339;1;1;1996-09-27;9556;1996
1631;10;1;1996-09-27;9556;1996
2869;68;1;1996-09-27;9556;1996
2083;1;1;1996-09-28;9555;1996
1823;3;1;1996-09-28;9555;1996
2561;59;1;1996-09-29;9554;1996
972;46;1;1996-09-29;9554;1996
698;71;1;1996-09-29;9554;1996
2294;46;1;1996-09-29;9554;1996
2373;14;1;1996-09-29;9554;1996
241;15;1;1996-09-29;9554;1996
2483;1;1;1996-09-29;9554;1996
569;76;1;1996-10-01;9552;1996
1500;43;1;1996-10-01;9552;1996
3232;37;1;1996-10-02;9551;1996
618;1;1;1996-10-02;9551;1996
1502;1;1;1996-10-02;9551;1996
10857;50;1;1996-10-02;9551;1996
692;69;1;1996-10-02;9551;1996
3843;62;1;1996-10-02;9551;1996
3158;71;1;1996-10-03;9550;1996
3071;41;1;1996-10-03;9550;1996
1586;1;1;1996-10-03;9550;1996
3913;23;1;1996-10-04;9549;1996
822;40;1;1996-10-04;9549;1996
1155;43;1;1996-10-04;9549;1996
2807;42;1;1996-10-04;9549;1996
1751;53;1;1996-10-04;9549;1996
3904;18;1;1996-10-05;9548;1996
2252;1;1;1996-10-05;9548;1996
826;44;1;1996-10-05;9548;1996
1008;13;1;1996-10-05;9548;1996
1558;32;1;1996-10-06;9547;1996
2465;57;1;1996-10-06;9547;1996
814;76;1;1996-10-06;9547;1996
325;75;1;1996-10-06;9547;1996
261;54;1;1996-10-07;9546;1996
2240;36;1;1996-10-07;9546;1996
2657;55;1;1996-10-07;9546;1996
7636;40;1;1996-10-08;9545;1996
3175;50;1;1996-10-08;9545;1996
1812;31;1;1996-10-08;9545;1996
10607;52;1;1996-10-08;9545;1996
2999;66;1;1996-10-08;9545;1996
921;10;1;1996-10-08;9545;1996
2934;1;1;1996-10-08;9545;1996
3394;23;1;1996-10-09;9544;1996
1777;60;1;1996-10-10;9543;1996
1003;28;1;1996-10-10;9543;1996
4090;72;1;1996-10-11;9542;1996
3249;74;1;1996-10-11;9542;1996
472;8;1;1996-10-11;9542;1996
6950;36;1;1996-10-12;9541;1996
3271;8;1;1996-10-12;9541;1996
3329;3;1;1996-10-12;9541;1996
9677;8;1;1996-10-13;9540;1996
342;64;1;1996-10-13;9540;1996
536;14;1;1996-10-13;9540;1996
350;47;1;1996-10-13;9540;1996
2475;17;1;1996-10-13;9540;1996
10063;4;2;1996-10-13;9540;1996
581;26;1;1996-10-13;9540;1996
2988;66;0;1996-10-14;9539;1996
3314;25;1;1996-10-14;9539;1996
4949;33;1;1996-10-14;9539;1996
713;58;1;1996-10-15;9538;1996
11325;62;1;1996-10-15;9538;1996
8628;2;0;1996-10-15;9538;1996
4493;61;0;1996-10-15;9538;1996
410;49;1;1996-10-15;9538;1996
3776;1;1;1996-10-16;9537;1996
1577;67;1;1996-10-16;9537;1996
8784;1;1;1996-10-16;9537;1996
1645;50;1;1996-10-16;9537;1996
3454;32;1;1996-10-17;9536;1996
2046;68;1;1996-10-17;9536;1996
1492;24;1;1996-10-17;9536;1996
3143;38;1;1996-10-18;9535;1996
2709;2;1;1996-10-18;9535;1996
1541;60;1;1996-10-18;9535;1996
305;34;1;1996-10-18;9535;1996
3690;67;0;1996-10-18;9535;1996
3766;29;0;1996-10-18;9535;1996
1745;53;1;1996-10-19;9534;1996
1090;69;1;1996-10-19;9534;1996
329;3;1;1996-10-19;9534;1996
975;1;1;1996-10-19;9534;1996
5317;28;1;1996-10-20;9533;1996
6592;1;1;1996-10-20;9533;1996
1060;6;1;1996-10-20;9533;1996
473;73;1;1996-10-20;9533;1996
1464;73;1;1996-10-21;9532;1996
1819;55;2;1996-10-21;9532;1996
2502;32;1;1996-10-21;9532;1996
1888;6;1;1996-10-21;9532;1996
6902;60;1;1996-10-22;9531;1996
3877;59;1;1996-10-22;9531;1996
2290;37;1;1996-10-22;9531;1996
1330;68;1;1996-10-22;9531;1996
9037;1;1;1996-10-22;9531;1996
272;11;1;1996-10-23;9530;1996
366;1;1;1996-10-23;9530;1996
1226;1;1;1996-10-23;9530;1996
2759;46;1;1996-10-23;9530;1996
1176;19;1;1996-10-24;9529;1996
1785;52;1;1996-10-25;9528;1996
5912;45;1;1996-10-25;9528;1996
199;70;1;1996-10-26;9527;1996
778;68;1;1996-10-26;9527;1996
3811;1;1;1996-10-26;9527;1996
1855;34;1;1996-10-27;9526;1996
224;15;1;1996-10-27;9526;1996
281;1;1;1996-10-27;9526;1996
9201;69;1;1996-10-28;9525;1996
888;54;1;1996-10-28;9525;1996
4715;8;1;1996-10-28;9525;1996
3956;6;1;1996-10-28;9525;1996
4375;39;1;1996-10-28;9525;1996
2418;64;1;1996-10-29;9524;1996
806;13;1;1996-10-29;9524;1996
65;36;1;1996-10-29;9524;1996
2279;2;2;1996-10-30;9523;1996
1478;5;1;1996-10-30;9523;1996
3228;29;1;1996-10-30;9523;1996
221;19;1;1996-10-30;9523;1996
3022;64;1;1996-10-30;9523;1996
122;31;1;1996-10-30;9523;1996
6265;5;1;1996-11-01;9521;1996
1683;77;1;1996-11-01;9521;1996
6440;1;1;1996-11-01;9521;1996
926;36;1;1996-11-01;9521;1996
2685;67;1;1996-11-01;9521;1996
3557;72;1;1996-11-02;9520;1996
1663;55;1;1996-11-02;9520;1996
255;68;1;1996-11-03;9519;1996
2193;44;1;1996-11-03;9519;1996
9455;73;1;1996-11-03;9519;1996
2130;46;1;1996-11-04;9518;1996
714;23;1;1996-11-04;9518;1996
3615;46;1;1996-11-05;9517;1996
1324;42;1;1996-11-05;9517;1996
431;18;1;1996-11-05;9517;1996
11328;54;1;1996-11-05;9517;1996
3626;51;1;1996-11-05;9517;1996
1899;26;1;1996-11-05;9517;1996
91;17;1;1996-11-06;9516;1996
4753;1;1;1996-11-07;9515;1996
9528;19;1;1996-11-07;9515;1996
9333;36;1;1996-11-08;9514;1996
2107;70;1;1996-11-09;9513;1996
3224;55;1;1996-11-10;9512;1996
829;59;1;1996-11-10;9512;1996
511;14;1;1996-11-10;9512;1996
3560;57;1;1996-11-10;9512;1996
1555;34;1;1996-11-10;9512;1996
2160;72;1;1996-11-10;9512;1996
4383;73;1;1996-11-10;9512;1996
2517;55;0;1996-11-10;9512;1996
3819;69;1;1996-11-11;9511;1996
6157;34;1;1996-11-11;9511;1996
1326;52;1;1996-11-11;9511;1996
4286;43;1;1996-11-11;9511;1996
3498;31;1;1996-11-12;9510;1996
2258;3;1;1996-11-12;9510;1996
3177;74;1;1996-11-12;9510;1996
1638;6;2;1996-11-12;9510;1996
3589;5;1;1996-11-13;9509;1996
2967;38;1;1996-11-13;9509;1996
3437;1;1;1996-11-13;9509;1996
4102;60;1;1996-11-13;9509;1996
2032;36;1;1996-11-14;9508;1996
570;3;1;1996-11-14;9508;1996
993;6;1;1996-11-14;9508;1996
3884;1;1;1996-11-14;9508;1996
3765;32;1;1996-11-14;9508;1996
2385;60;1;1996-11-15;9507;1996
63;22;1;1996-11-16;9506;1996
1991;1;1;1996-11-16;9506;1996
3291;45;1;1996-11-16;9506;1996
3376;58;1;1996-11-17;9505;1996
1260;5;1;1996-11-17;9505;1996
1021;42;1;1996-11-17;9505;1996
48;21;1;1996-11-17;9505;1996
4069;38;1;1996-11-17;9505;1996
3564;14;1;1996-11-17;9505;1996
1320;58;1;1996-11-18;9504;1996
530;54;1;1996-11-19;9503;1996
508;74;1;1996-11-19;9503;1996
341;28;1;1996-11-19;9503;1996
3256;40;1;1996-11-19;9503;1996
4033;57;1;1996-11-19;9503;1996
5878;76;1;1996-11-19;9503;1996
77;63;1;1996-11-19;9503;1996
1546;15;1;1996-11-20;9502;1996
2826;35;1;1996-11-20;9502;1996
797;57;1;1996-11-20;9502;1996
513;58;1;1996-11-21;9501;1996
1549;21;1;1996-11-21;9501;1996
3093;16;1;1996-11-21;9501;1996
10905;32;1;1996-11-21;9501;1996
2234;3;1;1996-11-21;9501;1996
2285;36;1;1996-11-21;9501;1996
3809;1;1;1996-11-21;9501;1996
3517;26;1;1996-11-22;9500;1996
2264;41;1;1996-11-22;9500;1996
8688;66;1;1996-11-22;9500;1996
546;8;1;1996-11-23;9499;1996
3862;1;1;1996-11-23;9499;1996
2898;54;1;1996-11-23;9499;1996
3282;1;1;1996-11-24;9498;1996
330;42;1;1996-11-24;9498;1996
1242;74;0;1996-11-24;9498;1996
1393;1;1;1996-11-24;9498;1996
2303;41;1;1996-11-24;9498;1996
3708;64;1;1996-11-24;9498;1996
209;37;1;1996-11-24;9498;1996
8094;67;1;1996-11-24;9498;1996
2601;70;1;1996-11-24;9498;1996
7;60;1;1996-11-24;9498;1996
1347;8;1;1996-11-24;9498;1996
8523;54;1;1996-11-25;9497;1996
2398;70;1;1996-11-25;9497;1996
1712;44;1;1996-11-25;9497;1996
1943;9;1;1996-11-26;9496;1996
2090;40;1;1996-11-26;9496;1996
2636;18;1;1996-11-26;9496;1996
14;47;1;1996-11-27;9495;1996
549;5;1;1996-11-27;9495;1996
143;21;1;1996-11-27;9495;1996
79;3;1;1996-11-29;9493;1996
3799;74;1;1996-11-29;9493;1996
1460;54;1;1996-11-29;9493;1996
7745;2;1;1996-11-29;9493;1996
1435;1;1;1996-12-01;9491;1996
3507;9;1;1996-12-01;9491;1996
712;72;1;1996-12-01;9491;1996
10280;69;1;1996-12-01;9491;1996
1754;52;1;1996-12-01;9491;1996
805;10;1;1996-12-02;9490;1996
3377;74;1;1996-12-02;9490;1996
1296;50;1;1996-12-02;9490;1996
2916;6;1;1996-12-03;9489;1996
3018;34;1;1996-12-03;9489;1996
249;28;1;1996-12-03;9489;1996
3602;18;1;1996-12-03;9489;1996
3856;45;1;1996-12-03;9489;1996
2544;38;1;1996-12-04;9488;1996
599;54;1;1996-12-04;9488;1996
2590;47;1;1996-12-04;9488;1996
2589;10;1;1996-12-04;9488;1996
2545;1;1;1996-12-04;9488;1996
1735;42;1;1996-12-04;9488;1996
3312;30;1;1996-12-04;9488;1996
2060;13;1;1996-12-05;9487;1996
2115;8;1;1996-12-05;9487;1996
24;74;1;1996-12-05;9487;1996
1083;45;1;1996-12-06;9486;1996
2286;70;1;1996-12-06;9486;1996
7176;1;1;1996-12-07;9485;1996
8225;50;1;1996-12-07;9485;1996
664;1;1;1996-12-08;9484;1996
5133;68;2;1996-12-08;9484;1996
880;26;1;1996-12-08;9484;1996
1482;38;1;1996-12-08;9484;1996
3290;19;1;1996-12-09;9483;1996
2963;31;1;1996-12-09;9483;1996
1361;46;1;1996-12-09;9483;1996
3430;9;1;1996-12-10;9482;1996
11096;28;1;1996-12-10;9482;1996
3090;1;1;1996-12-10;9482;1996
5817;77;0;1996-12-10;9482;1996
1587;1;1;1996-12-11;9481;1996
905;35;1;1996-12-11;9481;1996
980;1;1;1996-12-11;9481;1996
1218;1;1;1996-12-12;9480;1996
561;11;1;1996-12-12;9480;1996
4631;77;0;1996-12-12;9480;1996
1055;29;1;1996-12-12;9480;1996
9153;9;1;1996-12-12;9480;1996
1368;22;1;1996-12-12;9480;1996
3452;63;1;1996-12-13;9479;1996
3450;1;1;1996-12-13;9479;1996
