account_district_id;account_frequency;account_year;COUNT(client);MAX(client.birth_year);MAX(client.client_age);MAX(client.client_gender);MEAN(client.birth_year);MEAN(client.client_age);MEAN(client.client_gender);MIN(client.birth_year);MIN(client.client_age);MIN(client.client_gender);MODE(client.type);NUM_UNIQUE(client.type);SKEW(client.birth_year);SKEW(client.client_age);SKEW(client.client_gender);STD(client.birth_year);STD(client.client_age);STD(client.client_gender);SUM(client.birth_year);SUM(client.client_age);SUM(client.client_gender);COUNT(loan);MAX(loan.loan_amount);MAX(loan.loan_duration);MAX(loan.loan_payments);MAX(loan.loan_status);MAX(loan.loan_year);MEAN(loan.loan_amount);MEAN(loan.loan_duration);MEAN(loan.loan_payments);MEAN(loan.loan_status);MEAN(loan.loan_year);MIN(loan.loan_amount);MIN(loan.loan_duration);MIN(loan.loan_payments);MIN(loan.loan_status);MIN(loan.loan_year);SKEW(loan.loan_amount);SKEW(loan.loan_duration);SKEW(loan.loan_payments);SKEW(loan.loan_status);SKEW(loan.loan_year);STD(loan.loan_amount);STD(loan.loan_duration);STD(loan.loan_payments);STD(loan.loan_status);STD(loan.loan_year);SUM(loan.loan_amount);SUM(loan.loan_duration);SUM(loan.loan_payments);SUM(loan.loan_status);SUM(loan.loan_year);COUNT(transaction);MAX(transaction.trans_amount);MAX(transaction.trans_balance);MAX(transaction.trans_day);MAX(transaction.trans_month);MAX(transaction.trans_year);MEAN(transaction.trans_amount);MEAN(transaction.trans_balance);MEAN(transaction.trans_day);MEAN(transaction.trans_month);MEAN(transaction.trans_year);MIN(transaction.trans_amount);MIN(transaction.trans_balance);MIN(transaction.trans_day);MIN(transaction.trans_month);MIN(transaction.trans_year);MODE(transaction.trans_operation);MODE(transaction.trans_type);NUM_UNIQUE(transaction.trans_operation);NUM_UNIQUE(transaction.trans_type);SKEW(transaction.trans_amount);SKEW(transaction.trans_balance);SKEW(transaction.trans_day);SKEW(transaction.trans_month);SKEW(transaction.trans_year);STD(transaction.trans_amount);STD(transaction.trans_balance);STD(transaction.trans_day);STD(transaction.trans_month);STD(transaction.trans_year);SUM(transaction.trans_amount);SUM(transaction.trans_balance);SUM(transaction.trans_day);SUM(transaction.trans_month);SUM(transaction.trans_year);DAY(account_date);MONTH(account_date);WEEKDAY(account_date);YEAR(account_date)
41;1;1993;1;1919.0;103.0;1.0;1919.0;103.0;1.0;1919.0;103.0;1.0;OWNER;1;;;;;;;1919.0;103.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;272;5009.0;28794.8;31.0;12.0;1996.0;63.32757352941176;20052.220588235294;19.488970588235293;6.661764705882353;1994.6360294117646;-12750.0;200.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.13538971773155745;-0.6998461263218339;0.21636135781530377;-0.07294037071917209;-0.15022320057050856;2738.0802029115916;4392.58343625314;9.04559318850749;3.4953223106222255;1.0746438726418928;17225.1;5454204.0;5301.0;1812.0;542541.0;9;1;5;1993
38;1;1993;1;1949.0;73.0;0.0;1949.0;73.0;0.0;1949.0;73.0;0.0;OWNER;1;;;;;;;1949.0;73.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;233;34562.0;85674.4;31.0;12.0;1996.0;250.15708154506436;45461.48884120172;19.630901287553648;6.437768240343348;1994.5321888412018;-63900.0;400.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;3;0.2624995444522925;-0.17544961989245544;-0.37290274783570965;-0.03714661662861502;-0.033353923979772375;14877.521877093932;16931.210645723913;11.493674705502308;3.6194801252514757;1.0986052750615405;58286.6;10592526.9;4574.0;1500.0;464726.0;9;1;5;1993
1;1;1993;1;1963.0;59.0;0.0;1963.0;59.0;0.0;1963.0;59.0;0.0;OWNER;1;;;;;;;1963.0;59.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;274;9669.0;41715.7;31.0;12.0;1996.0;61.922992700729935;27691.839416058396;19.87226277372263;6.324817518248175;1994.5620437956204;-7500.0;1000.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;0.8210915844234072;-0.6091655176348052;-0.1175321808813016;0.020084716195476613;-0.056188227048128606;3824.1971828927994;6163.977829919953;9.504294228427161;3.648518812753745;1.0817250764093602;16966.9;7587564.0;5445.0;1733.0;546510.0;10;1;6;1993
9;1;1993;1;1971.0;51.0;0.0;1971.0;51.0;0.0;1971.0;51.0;0.0;OWNER;1;;;;;;;1971.0;51.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;411;18966.0;56927.8;31.0;12.0;1996.0;99.1440389294404;35447.25693430657;15.226277372262773;6.545012165450122;1994.610705596107;-28100.0;500.0;1.0;1.0;1993.0;remittance to another bank;withdrawal;4;2;0.8369842954737763;-0.2539913411682454;0.626658210116149;-0.06190042966365545;-0.10102236162359557;5849.449067652085;7154.469364647349;10.066359843482978;3.5838109144573105;1.0794227176415792;40748.200000000004;14568822.6;6258.0;2690.0;819785.0;10;1;6;1993
60;1;1993;1;1931.0;91.0;0.0;1931.0;91.0;0.0;1931.0;91.0;0.0;OWNER;1;;;;;;;1931.0;91.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;216;4276.0;23590.0;31.0;12.0;1996.0;97.74537037037035;16891.94953703704;19.300925925925927;6.476851851851852;1994.5833333333333;-9500.0;700.0;2.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.2987818538050275;-1.2777576356776268;-0.04598351191696504;-0.05195063233767384;-0.08217295020183363;2592.8450057403006;3044.110224893657;10.580684423023104;3.626699607503538;1.075087881751034;21112.999999999996;3648661.1;4169.0;1399.0;430830.0;10;1;6;1993
44;1;1993;1;1972.0;50.0;1.0;1972.0;50.0;1.0;1972.0;50.0;1.0;OWNER;1;;;;;;;1972.0;50.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;332;13900.0;33135.4;31.0;12.0;1996.0;43.27439759036144;21099.2828313253;16.406626506024097;6.668674698795181;1994.578313253012;-6600.0;800.0;1.0;1.0;1993.0;remittance to another bank;withdrawal;4;2;1.026892051732007;-0.02146670906934386;0.5461521466843554;-0.07299860052116766;-0.07518098391141248;2865.4180233425986;6453.886376354061;9.949738556690102;3.546648227006068;1.05292551074822;14367.099999999999;7004961.9;5447.0;2214.0;662200.0;10;1;6;1993
26;1;1993;2;1977.0;47.0;1.0;1976.0;46.0;0.5;1975.0;45.0;0.0;DISPONENT;2;;;;1.4142135623730951;1.4142135623730951;0.7071067811865476;3952.0;92.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;231;3021.0;26722.3;31.0;12.0;1996.0;99.55454545454545;20716.049783549784;19.0995670995671;6.588744588744588;1994.6839826839828;-3600.0;900.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.612484745497097;-1.7838938028549791;-0.00780490875248641;-0.11627017469300352;-0.16841610596114873;1676.876045913854;3428.9353643707777;10.63151794076584;3.7241460859187674;1.054866024731757;22997.1;4785407.5;4412.0;1522.0;460772.0;11;1;0;1993
37;1;1993;1;1957.0;65.0;1.0;1957.0;65.0;1.0;1957.0;65.0;1.0;OWNER;1;;;;;;;1957.0;65.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;275;29902.5;79677.1;31.0;12.0;1996.0;190.7854545454545;43195.55418181818;17.614545454545453;6.378181818181818;1994.64;-40320.0;800.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;0.8926090107286053;-0.05128749728098231;0.08174076676786954;-0.021943676158090966;-0.15560811228629398;11050.867399515995;13922.950170715045;11.096646073519496;3.5753970178757264;1.0796052265782672;52465.99999999999;11878777.4;4844.0;1754.0;548526.0;11;1;0;1993
74;1;1993;2;1942.0;86.0;1.0;1939.0;83.0;0.5;1936.0;80.0;0.0;DISPONENT;2;;;;4.242640687119285;4.242640687119285;0.7071067811865476;3878.0;166.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;381;49419.0;157252.3;31.0;12.0;1996.0;208.82755905511814;46140.586089238845;17.288713910761153;6.635170603674541;1994.5721784776904;-57900.0;400.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;3;0.8181969267768299;1.1680386998795782;0.23099263841572798;-0.04423109047872658;-0.05175318400870262;15102.531499532459;26725.456775063365;10.250319824255072;3.433690937993679;1.065320673075975;79563.30000000002;17579563.3;6587.0;2528.0;759932.0;11;1;0;1993
14;1;1993;1;1970.0;52.0;0.0;1970.0;52.0;0.0;1970.0;52.0;0.0;OWNER;1;;;;;;;1970.0;52.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;317;3191.0;26403.0;31.0;12.0;1996.0;57.67507886435331;19863.619873817035;17.15141955835962;6.492113564668769;1994.7003154574134;-4950.0;800.0;1.0;1.0;1993.0;remittance to another bank;withdrawal;5;2;1.2093812335360277;-1.1864418534245433;0.334482148283453;-0.0426782168409171;-0.20412056497845762;1428.6161185189537;3185.4947985413764;9.578577736777508;3.602579193830685;1.0562202260870894;18283.0;6296767.5;5437.0;2058.0;632320.0;12;1;1;1993
3;2;1993;2;1952.0;77.0;1.0;1948.0;73.5;0.5;1944.0;70.0;0.0;DISPONENT;2;;;;5.656854249492381;4.949747468305833;0.7071067811865476;3896.0;147.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;262;49424.0;184168.4;31.0;12.0;1996.0;253.14618320610677;60964.538931297706;20.6793893129771;6.606870229007634;1994.4847328244275;-55600.0;149.6;1.0;1.0;1993.0;withdrawal in cash;withdrawal;3;3;0.1615315039214125;0.6127615299875637;-0.5345829850613294;-0.027447701287214302;0.030005955098745665;19279.53973355745;30823.178905301287;10.275341293898334;3.54743857384483;1.1471085276992865;66324.29999999997;15972709.2;5418.0;1731.0;522555.0;12;1;1;1993
44;1;1993;1;1947.0;75.0;1.0;1947.0;75.0;1.0;1947.0;75.0;1.0;OWNER;1;;;;;;;1947.0;75.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;252;49992.0;169292.1;31.0;12.0;1996.0;157.375;53106.8880952381;21.27777777777778;6.865079365079365;1994.4761904761904;-62600.0;1000.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;3;3;0.2323590026744047;1.0868192449610192;-0.6156742445093027;-0.14021006372214284;0.07651211467459858;20535.09361370906;28297.315089015585;10.026768069052952;3.5377377573657465;1.1270967938459207;39658.5;13382935.8;5362.0;1730.0;502608.0;13;1;2;1993
44;1;1993;1;1970.0;52.0;1.0;1970.0;52.0;1.0;1970.0;52.0;1.0;OWNER;1;;;;;;;1970.0;52.0;1.0;1;79608.0;24.0;3317.0;1.0;1993.0;79608.0;24.0;3317.0;1.0;1993.0;79608.0;24.0;3317.0;1.0;1993.0;;;;;;;;;;;79608.0;24.0;3317.0;1.0;1993.0;53;67124.0;125825.7;31.0;11.0;1993.0;1957.4679245283016;69954.5716981132;19.264150943396228;6.3584905660377355;1993.0;-51700.0;800.0;5.0;1.0;1993.0;withdrawal in cash;withdrawal;4;3;0.6984345518221186;-0.19199677472387405;0.36312412387161636;-0.2199604063047504;0.0;26077.862408931138;24870.23292768019;8.593716271869425;2.7948740141045683;0.0;103745.79999999999;3707592.3;1021.0;337.0;105629.0;13;1;2;1993
53;1;1993;1;1926.0;96.0;1.0;1926.0;96.0;1.0;1926.0;96.0;1.0;OWNER;1;;;;;;;1926.0;96.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;267;5224.0;29040.8;31.0;12.0;1996.0;55.14044943820225;18615.33670411985;15.441947565543071;6.7565543071161045;1994.621722846442;-5550.0;800.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.6989379127461621;-0.07664712342384743;0.44992125556997137;-0.1575392499296127;-0.10702778138922867;2755.257076118407;4134.1342427488735;11.402718675176118;3.564220712241807;1.0704401587307488;14722.500000000002;4970294.9;4123.0;1804.0;532564.0;14;1;3;1993
1;1;1993;1;1976.0;46.0;0.0;1976.0;46.0;0.0;1976.0;46.0;0.0;OWNER;1;;;;;;;1976.0;46.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;360;36600.0;84241.3;31.0;12.0;1996.0;112.03250000000001;44528.37416666666;16.233333333333334;6.586111111111111;1994.625;-29700.0;700.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;1.3608897294637468;-0.02154194222284154;0.4775333936174241;-0.08208927318695551;-0.12142611912512367;11532.15388588667;11680.65773180143;10.050623949921212;3.614937500877747;1.0665527736320906;40331.700000000004;16030214.7;5844.0;2371.0;718065.0;14;1;3;1993
50;1;1993;1;1971.0;51.0;0.0;1971.0;51.0;0.0;1971.0;51.0;0.0;OWNER;1;;;;;;;1971.0;51.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;402;15876.0;54022.2;31.0;12.0;1996.0;115.14029850746267;37609.50621890547;15.522388059701493;6.609452736318408;1994.6567164179105;-11900.0;600.0;1.0;1.0;1993.0;remittance to another bank;withdrawal;4;2;1.5466670597641012;-0.46431941631855284;0.6390333486467248;-0.08564003499350435;-0.15980340186785533;4677.026974187205;7625.718773228203;9.647438188951128;3.575227903588593;1.0671084121454666;46286.399999999994;15119021.5;6240.0;2657.0;801852.0;14;1;3;1993
33;1;1993;2;1935.0;91.0;1.0;1933.0;89.0;0.5;1931.0;87.0;0.0;DISPONENT;2;;;;2.8284271247461903;2.8284271247461903;0.7071067811865476;3866.0;178.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;218;4758.0;30326.7;31.0;12.0;1996.0;121.51788990825689;20269.552293577985;20.01834862385321;6.444954128440367;1994.619266055046;-8650.0;200.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.4992310087748499;-0.4744346339385666;0.08101557283780539;-0.06957433578398285;-0.12360345990187539;2758.5083152745524;4560.62238627098;9.196755239638005;3.630286991194925;1.0806191316510538;26490.9;4418762.4;4364.0;1405.0;434827.0;14;1;3;1993
15;1;1993;1;1973.0;49.0;1.0;1973.0;49.0;1.0;1973.0;49.0;1.0;OWNER;1;;;;;;;1973.0;49.0;1.0;1;52788.0;12.0;4399.0;1.0;1993.0;52788.0;12.0;4399.0;1.0;1993.0;52788.0;12.0;4399.0;1.0;1993.0;;;;;;;;;;;52788.0;12.0;4399.0;1.0;1993.0;43;11427.0;41469.1;31.0;9.0;1993.0;489.04651162790697;22198.17906976744;15.13953488372093;6.116279069767442;1993.0;-17920.0;1000.0;2.0;1.0;1993.0;credit in cash;withdrawal;4;2;-0.4392234900003515;-0.025848809109752572;0.6799790157414239;-0.6874726808079926;0.0;5366.660290576611;6652.642956340849;9.63767753921787;2.1844613842577765;0.0;21029.0;954521.7;651.0;263.0;85699.0;14;1;3;1993
4;1;1993;1;1927.0;95.0;0.0;1927.0;95.0;0.0;1927.0;95.0;0.0;OWNER;1;;;;;;;1927.0;95.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;247;5544.0;36027.1;31.0;12.0;1996.0;115.99271255060728;25133.823076923076;18.11336032388664;6.445344129554656;1994.6356275303644;-14300.0;500.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.01366297326138626;-0.9313222262272449;0.14971773057013635;-0.05189993049395909;-0.10996373401715366;3109.6879415282997;4956.5301819710985;10.466909901683689;3.6675971541539956;1.0538479197393693;28650.199999999997;6208054.3;4474.0;1592.0;492675.0;15;1;4;1993
55;1;1993;2;1960.0;63.0;1.0;1959.5;62.5;0.5;1959.0;62.0;0.0;DISPONENT;2;;;;0.7071067811865476;0.7071067811865476;0.7071067811865476;3919.0;125.0;1.0;1;21924.0;36.0;609.0;1.0;1993.0;21924.0;36.0;609.0;1.0;1993.0;21924.0;36.0;609.0;1.0;1993.0;;;;;;;;;;;21924.0;36.0;609.0;1.0;1993.0;45;21739.5;60432.4;31.0;11.0;1993.0;1090.7444444444445;34272.21333333333;17.8;6.666666666666667;1993.0;-17200.0;1100.0;7.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;0.576413069823074;-0.33483024023014063;0.39150300381395164;-0.4185960378097485;0.0;8683.950065430414;10171.03184598745;9.31177163106414;2.6111648393354687;0.0;49083.5;1542249.6;801.0;300.0;89685.0;17;1;6;1993
15;1;1993;1;1940.0;82.0;0.0;1940.0;82.0;0.0;1940.0;82.0;0.0;OWNER;1;;;;;;;1940.0;82.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;224;3098.0;24502.1;31.0;12.0;1996.0;93.70580357142856;17468.28705357143;18.767857142857142;6.40625;1994.6964285714287;-4290.0;1000.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.5074446728689138;-0.682635188274522;-0.07844032748407627;-0.06345548632022092;-0.20727206182030875;1773.3705444697882;3565.1573952590998;10.637088969980702;3.6788275879041503;1.0616788947664277;20990.1;3912896.3;4204.0;1435.0;446812.0;17;1;6;1993
32;1;1993;1;1978.0;44.0;1.0;1978.0;44.0;1.0;1978.0;44.0;1.0;OWNER;1;;;;;;;1978.0;44.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;303;19225.5;55988.0;31.0;12.0;1996.0;49.637953795379545;28085.37293729373;16.597359735973598;6.435643564356436;1994.6039603960396;-18200.0;300.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;1.1438563500764471;0.38515500876754327;0.4348497957432171;-0.0042760233973106335;-0.09275822802298445;6668.180307050011;8826.375267922404;10.150992168874215;3.604860152657113;1.0680105406706513;15040.300000000003;8509868.0;5029.0;1950.0;604365.0;18;1;0;1993
1;1;1993;1;1943.0;79.0;0.0;1943.0;79.0;0.0;1943.0;79.0;0.0;OWNER;1;;;;;;;1943.0;79.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;235;17100.0;55302.3;31.0;12.0;1996.0;205.89319148936167;29347.935744680854;19.182978723404254;6.365957446808511;1994.591489361702;-43520.0;-2994.6;1.0;1.0;1993.0;withdrawal in cash;withdrawal;3;2;-3.7698208010219454;-0.4917586784823227;-0.16684201834307383;-0.014452971966579254;-0.0964043848560855;5690.403846373755;11211.169896725618;11.037064965610238;3.70869137400016;1.08758137277532;48384.899999999994;6896764.9;4508.0;1496.0;468729.0;18;1;0;1993
54;1;1993;1;1963.0;59.0;1.0;1963.0;59.0;1.0;1963.0;59.0;1.0;OWNER;1;;;;;;;1963.0;59.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;256;3395.0;25923.4;31.0;12.0;1996.0;84.279296875;18404.521484375;17.0078125;6.33203125;1994.65234375;-7950.0;200.0;1.0;1.0;1993.0;remittance to another bank;withdrawal;5;2;0.2283817715333971;-0.8845736696472692;0.35212989481776014;-0.02668649526364125;-0.134398396905941;1813.376047608517;3402.5157088293827;10.52839007393911;3.567158117369305;1.0554407939856019;21575.5;4711557.5;4354.0;1621.0;510631.0;19;1;1;1993
40;1;1993;2;1933.0;97.0;1.0;1929.0;93.0;0.5;1925.0;89.0;0.0;DISPONENT;2;;;;5.656854249492381;5.656854249492381;0.7071067811865476;3858.0;186.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;223;5029.0;32974.3;31.0;12.0;1996.0;136.92600896860986;21806.23587443946;17.883408071748878;6.484304932735426;1994.6322869955156;-6500.0;400.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.6901694604823994;-0.6143738656449674;0.04462791316623674;-0.09020357899447493;-0.12447307960572271;2820.890223942915;4368.17409471856;11.097635615781195;3.67466065557409;1.065104853850007;30534.5;4862790.6;3988.0;1446.0;444803.0;19;1;1;1993
54;1;1993;2;1946.0;82.0;1.0;1943.0;79.0;0.5;1940.0;76.0;0.0;DISPONENT;2;;;;4.242640687119285;4.242640687119285;0.7071067811865476;3886.0;158.0;1.0;1;23052.0;12.0;1921.0;1.0;1994.0;23052.0;12.0;1921.0;1.0;1994.0;23052.0;12.0;1921.0;1.0;1994.0;;;;;;;;;;;23052.0;12.0;1921.0;1.0;1994.0;171;20812.0;54321.8;31.0;12.0;1994.0;166.85263157894735;23771.966081871346;16.34502923976608;6.309941520467836;1993.53216374269;-24000.0;700.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;1.1643615614880782;0.5876364277747625;0.5538454098687706;-0.02900657778933763;-0.13006570723565083;6190.289905957704;8912.019358254427;8.7945983671977;3.2472369244665304;0.5004298118218311;28531.799999999996;4065006.2;2795.0;1079.0;340894.0;19;1;1;1993
66;1;1993;1;1932.0;90.0;1.0;1932.0;90.0;1.0;1932.0;90.0;1.0;OWNER;1;;;;;;;1932.0;90.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;236;6310.0;47391.7;31.0;12.0;1996.0;121.89957627118642;33812.94152542373;17.73728813559322;6.9491525423728815;1994.6398305084747;-14300.0;700.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;2;0.025576504688322795;-0.6629994877168595;0.18545662003871013;-0.14569316371331745;-0.15014971273055233;3674.9556482777225;7745.913951072344;10.621878638262931;3.44401412908145;1.0766093213072;28768.299999999996;7979854.2;4186.0;1640.0;470735.0;20;1;2;1993
27;2;1993;1;1951.0;71.0;0.0;1951.0;71.0;0.0;1951.0;71.0;0.0;OWNER;1;;;;;;;1951.0;71.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;291;74385.0;123282.9;31.0;12.0;1996.0;239.7728522336771;56432.361855670104;16.735395189003437;6.900343642611684;1994.618556701031;-62100.0;200.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;6;3;1.2472635724247385;0.4214634313755894;0.22415660184330624;-0.12699320839974104;-0.11726462417609763;25987.230687248306;22739.660073802595;10.92239480964545;3.4451915344562134;1.1027548478840463;69773.90000000004;16421817.3;4870.0;2008.0;580434.0;20;1;2;1993
49;1;1993;1;1937.0;85.0;1.0;1937.0;85.0;1.0;1937.0;85.0;1.0;OWNER;1;;;;;;;1937.0;85.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;259;71746.0;139481.6;31.0;12.0;1996.0;209.63474903474906;64930.48301158302;18.776061776061777;6.474903474903475;1994.5868725868727;-63900.0;700.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;5;3;0.6849004737453165;0.4954193642276366;-0.0022553846485653165;-0.037262275837267794;-0.06806993080702987;28369.372062833638;26565.740484652928;10.162061147024204;3.670850435117642;1.0797562292991654;54295.40000000001;16816995.1;4863.0;1677.0;516598.0;21;1;3;1993
47;1;1993;1;1976.0;46.0;0.0;1976.0;46.0;0.0;1976.0;46.0;0.0;OWNER;1;;;;;;;1976.0;46.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;47;13400.0;26500.0;22.0;12.0;1996.0;204.25531914893617;17425.531914893618;12.02127659574468;6.382978723404255;1994.468085106383;-3500.0;1000.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;2;2;2.741781540615533;-0.3423300553570429;-0.09652456102906008;0.013317223111508243;0.03476620088101388;2711.325477776226;5983.145460560035;6.01985613616243;3.429749588332638;1.1199973569417712;9600.0;819000.0;565.0;300.0;93740.0;21;1;3;1993
45;1;1993;1;1953.0;69.0;1.0;1953.0;69.0;1.0;1953.0;69.0;1.0;OWNER;1;;;;;;;1953.0;69.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;363;36014.0;96066.3;31.0;12.0;1996.0;193.40110192837466;54944.433333333334;16.765840220385677;6.454545454545454;1994.6528925619834;-30600.0;500.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;1.0204849567115861;0.1944053113719582;0.5301610529827882;-0.04762593805834516;-0.14182387819696535;11665.12588264738;14951.300848621337;9.123931318443915;3.61014531165585;1.0645784354995376;70204.6;19944829.3;6086.0;2343.0;724059.0;21;1;3;1993
52;1;1993;1;1955.0;67.0;0.0;1955.0;67.0;0.0;1955.0;67.0;0.0;OWNER;1;;;;;;;1955.0;67.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;362;29619.0;71184.8;31.0;12.0;1996.0;117.79668508287291;38750.09889502763;16.07734806629834;6.5220994475138125;1994.6436464088397;-20960.0;1100.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;1.4173857898834294;0.29398838951028283;0.6351070310804771;-0.05464550663198897;-0.14085846099506694;9250.06002723295;10873.022929927793;9.344711905307497;3.6183294550779195;1.074806413981782;42642.399999999994;14027535.8;5820.0;2361.0;722061.0;21;1;3;1993
74;1;1993;1;1954.0;68.0;0.0;1954.0;68.0;0.0;1954.0;68.0;0.0;OWNER;1;;;;;;;1954.0;68.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;369;27520.0;84657.5;31.0;12.0;1996.0;179.35934959349595;41373.84688346883;19.151761517615178;6.43360433604336;1994.628726287263;-47200.0;-1370.1;1.0;1.0;1993.0;withdrawal in cash;withdrawal;3;2;0.6987092733381367;0.3748176950254207;-0.12142200421974263;-0.008344713030267051;-0.1333555794337905;8865.240608258211;15659.347185708335;10.461822591832245;3.5572275271594798;1.0786156351849785;66183.6;15266949.5;7067.0;2374.0;736018.0;21;1;3;1993
60;1;1993;2;1943.0;83.0;1.0;1941.0;81.0;0.5;1939.0;79.0;0.0;DISPONENT;2;;;;2.8284271247461903;2.8284271247461903;0.7071067811865476;3882.0;162.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;204;14487.0;52613.9;31.0;12.0;1996.0;184.40980392156865;34296.31225490196;20.941176470588236;6.588235294117647;1994.5686274509803;-17120.0;400.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;3;2;0.2091272457914015;-0.5948218520807577;-0.24377280223413453;-0.042546265582481674;-0.08750485504464413;6855.354182289378;7128.17760724233;9.408437183438842;3.419310393921516;1.1098289392137273;37619.600000000006;6996447.7;4272.0;1344.0;406892.0;22;1;4;1993
73;1;1993;1;1961.0;61.0;1.0;1961.0;61.0;1.0;1961.0;61.0;1.0;OWNER;1;;;;;;;1961.0;61.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;356;22894.5;61344.7;31.0;12.0;1996.0;141.1241573033708;34627.70112359551;16.5;6.480337078651686;1994.6460674157304;-20320.0;200.0;1.0;1.0;1993.0;withdrawal in cash;withdrawal;4;2;1.324821149728099;0.0029551518557379246;0.5050333622688035;-0.04782046622413451;-0.148001786434025;7197.134191809105;8327.549963439198;9.389085662484113;3.5984591223288898;1.0686367442762523;50240.200000000004;12327461.6;5874.0;2307.0;710094.0;22;1;4;1993
